id,createdOn,creator_id,topic_id
3325,2014-01-03,99045,8
3326,2015-11-30,59999,5
3327,2015-07-17,16973,9
3328,2013-03-22,11546,5
3329,2013-11-16,17475,7
3330,2007-09-10,95393,10
3331,2011-12-15,23343,1
3332,2014-10-17,6339,9
3333,2011-04-19,41774,4
3334,2015-04-15,26999,6
3335,2011-07-07,29569,8
3336,2014-06-25,76184,2
3337,2010-05-25,71858,6
3338,2014-09-15,53434,9
3339,2009-12-04,83774,9
3340,2015-07-07,59847,1
3341,2015-12-03,89283,7
3342,2013-02-10,76027,9
3343,2015-11-07,8711,6
3344,2012-08-10,77688,7
3345,2014-08-04,36354,4
3346,2004-02-23,16999,10
3347,2015-02-02,36490,4
3348,2013-07-04,32524,8
3349,2012-11-05,46969,8
3350,2015-01-06,43524,10
3351,2009-01-10,79453,4
3352,2013-12-15,51806,3
3353,2013-01-09,20283,5
3354,2015-09-27,4691,1
3355,2011-10-31,9793,4
3356,2015-03-28,43811,9
3357,2015-12-17,75975,9
3358,2008-07-19,43885,2
3359,2012-07-15,57025,4
3360,2013-05-09,17835,5
3361,2011-06-28,29956,10
3362,2010-09-28,32296,2
3363,2015-11-04,19122,4
3364,2014-03-15,42495,6
3365,2015-03-21,51588,7
3366,2012-04-20,13393,10
3367,2013-03-09,31891,9
3368,2009-08-27,72739,10
3369,2012-03-04,93346,4
3370,2013-01-28,52753,9
3371,2015-04-11,36300,5
3372,2012-02-27,37971,4
3373,2014-02-02,33414,3
3374,2013-04-11,85803,2
3375,2014-09-17,97296,4
3376,2015-09-13,92999,6
3377,2015-01-11,28253,6
3378,2009-09-24,2041,6
3379,2014-05-04,28092,8
3380,2014-09-01,44944,4
3381,2015-06-20,28323,6
3382,2015-05-19,56563,4
3383,2014-12-06,6871,6
3384,2002-07-31,38906,3
3385,2015-11-18,75739,5
3386,2003-11-24,83369,8
3387,2013-12-18,1874,1
3388,2015-02-09,2858,2
3389,2015-02-29,28882,3
3390,2014-10-12,22086,2
3391,2015-05-15,70439,1
3392,2013-09-07,67135,5
3393,2012-03-26,9793,10
3394,2013-03-22,20653,10
3395,2015-01-05,14268,1
3396,2005-07-16,339,8
3397,2008-01-08,55754,7
3398,2014-05-26,56381,3
3399,2013-06-25,1055,5
3400,2011-05-04,75545,4
3401,2012-11-25,78040,5
3402,2007-03-07,8303,9
3403,2012-01-02,78984,4
3404,2015-10-26,87646,1
3405,2012-10-17,57537,10
3406,2008-06-11,75316,2
3407,2015-09-19,72059,2
3408,2009-06-19,73161,8
3409,2014-02-01,22469,7
3410,2014-12-22,22585,2
3411,2015-11-06,86021,6
3412,2015-01-11,69372,4
3413,2011-01-17,38349,6
3414,2015-12-22,3332,10
3415,2007-01-10,28317,1
3416,2010-10-19,44882,7
3417,2014-09-27,24014,2
3418,2015-02-07,36374,7
3419,2011-05-25,6498,9
3420,2013-11-20,65729,9
3421,2015-04-23,44934,9
3422,2014-07-26,18344,1
3423,2011-07-04,21408,2
3424,2013-06-14,62040,5
3425,2011-12-27,155,3
3426,2006-04-18,75184,8
3427,2014-09-03,57228,10
3428,2007-04-23,94719,6
3429,2013-06-19,17857,5
3430,2014-10-07,20795,6
3431,2015-01-26,96293,7
3432,2010-11-04,30043,3
3433,2015-11-03,86450,1
3434,2012-03-29,14482,10
3435,2014-08-09,75731,10
3436,2014-05-29,5352,10
3437,2013-03-30,24437,10
3438,2014-04-12,69559,2
3439,2011-08-18,95754,6
3440,2003-01-16,86207,7
3441,2004-09-22,44089,7
3442,2014-12-09,81638,9
3443,2015-05-29,83237,6
3444,2008-04-14,37808,7
3445,2007-07-30,43064,2
3446,2005-08-10,27222,5
3447,2008-09-04,4780,2
3448,2007-02-16,26086,6
3449,2013-12-30,44183,1
3450,2003-02-22,86103,2
3451,2011-11-05,62800,7
3452,2013-11-19,17096,10
3453,2003-03-28,29442,9
3454,2013-07-03,48308,5
3455,2015-08-03,68204,8
3456,2005-06-15,69843,2
3457,2015-02-10,16466,7
3458,2008-09-17,3120,2
3459,2011-03-07,44868,1
3460,2015-11-16,14306,10
3461,2015-02-07,94472,3
3462,2002-05-12,43850,7
3463,2015-01-28,18502,6
3464,2012-08-18,50440,10
3465,2005-08-11,20369,2
3466,2003-10-26,38010,7
3467,2015-02-23,8845,5
3468,2015-08-31,5587,9
3469,2013-12-20,93185,8
3470,2011-02-17,46771,1
3471,2015-11-27,88923,5
3472,2015-12-25,75112,7
3473,2010-10-29,17018,3
3474,2015-05-20,91009,7
3475,2009-11-27,7804,1
3476,2011-09-09,55691,7
3477,2011-10-09,20164,8
3478,2014-06-02,6122,3
3479,2011-05-09,86887,9
3480,2015-04-18,74934,10
3481,2010-11-25,9236,6
3482,2012-12-02,9743,2
3483,2015-06-06,15741,1
3484,2009-10-10,65374,5
3485,2015-11-27,14311,5
3486,2014-11-01,90921,1
3487,2015-11-29,10058,5
3488,2014-01-07,8083,4
3489,2015-03-16,53573,3
3490,2009-06-19,69134,4
3491,2009-06-26,28129,1
3492,2011-06-16,16701,10
3493,2015-07-03,42944,5
3494,2015-12-19,55243,8
3495,2015-10-13,94818,10
3496,2015-02-07,99234,2
3497,2014-07-21,67732,1
3498,2015-06-03,78729,8
3499,2015-07-11,7925,8
3500,2002-04-14,30077,3
3501,2007-01-27,48262,5
3502,2014-06-05,89002,9
3503,2005-03-22,33934,7
3504,2014-08-27,2374,5
3505,2015-08-13,97479,1
3506,2014-05-06,29866,3
3507,2014-02-17,15017,1
3508,2007-11-13,92526,4
3509,2015-06-10,95024,6
3510,2014-08-11,98848,2
3511,2011-11-30,25804,4
3512,2014-12-16,91169,8
3513,2011-10-17,10117,5
3514,2010-03-02,8156,8
3515,2005-02-28,38633,1
3516,2006-09-22,98403,7
3517,2015-09-16,13492,9
3518,2010-09-22,16264,1
3519,2008-08-30,70363,5
3520,2012-05-09,11670,7
3521,2015-01-11,47477,1
3522,2012-10-27,94697,6
3523,2012-02-27,25094,1
3524,2015-12-29,65520,6
3525,2015-12-24,38441,2
3526,2005-09-04,51805,1
3527,2012-11-03,17753,5
3528,2014-07-06,21287,5
3529,2009-04-18,36636,4
3530,2015-04-08,50365,8
3531,2013-05-20,49676,4
3532,2012-02-04,64390,3
3533,2015-12-04,37956,7
3534,2004-09-25,3577,6
3535,2009-10-30,53700,2
3536,2014-10-29,61718,1
3537,2014-06-16,96673,1
3538,2006-07-22,21376,1
3539,2009-12-08,30316,6
3540,2010-03-05,94360,8
3541,2009-07-05,33149,6
3542,2012-06-30,29783,7
3543,2008-02-13,6012,5
3544,2015-11-21,95111,4
3545,2015-12-12,48779,10
3546,2007-01-09,65823,4
3547,2015-05-20,8339,9
3548,2006-02-04,24505,6
3549,2008-07-14,5962,2
3550,2015-06-24,66065,1
3551,2013-10-26,83486,6
3552,2015-01-12,9308,3
3553,2015-10-30,7969,7
3554,2015-03-20,12003,1
3555,2013-04-09,17521,8
3556,2014-09-19,34618,4
3557,2007-01-08,56258,4
3558,2009-12-09,57537,10
3559,2014-02-09,69706,1
3560,2015-07-27,81527,10
3561,2014-05-23,43912,10
3562,2015-07-05,13974,4
3563,2013-12-15,44978,9
3564,2015-09-11,88975,5
3565,2008-12-24,96250,5
3566,2015-08-25,13603,8
3567,2010-12-17,75773,9
3568,2014-12-31,80859,5
3569,2015-04-04,7048,7
3570,2010-11-27,47556,8
3571,2014-07-25,59591,3
3572,2015-03-25,16234,6
3573,2006-03-08,1643,7
3574,2014-07-11,77136,8
3575,2015-06-07,48982,2
3576,2012-09-02,6154,2
3577,2010-02-24,53094,3
3578,2013-06-09,59671,2
3579,2010-07-08,4220,1
3580,2015-07-06,2686,2
3581,2015-10-13,51241,6
3582,2014-03-13,56067,7
3583,2015-12-18,3444,6
3584,2015-10-06,16102,4
3585,2013-09-19,71242,6
3586,2012-08-03,74329,3
3587,2014-10-12,71138,2
3588,2009-07-17,52412,7
3589,2012-10-21,47052,7
3590,2015-02-29,40087,10
3591,2014-11-15,20277,7
3592,2015-12-02,55315,10
3593,2004-10-18,21785,3
3594,2004-02-01,67829,2
3595,2008-01-22,45926,10
3596,2012-09-02,37592,1
3597,2015-01-10,72105,10
3598,2007-08-30,37606,7
3599,2010-03-14,56,10
3600,2010-11-22,58675,10
3601,2005-12-07,32187,4
3602,2012-09-17,35030,1
3603,2008-07-04,17560,4
3604,2015-03-27,41892,4
3605,2013-08-05,19833,9
3606,2015-10-12,48459,4
3607,2015-05-01,53179,4
3608,2014-08-11,63240,6
3609,2015-08-29,97270,3
3610,2015-12-11,11781,9
3611,2012-04-12,92452,8
3612,2007-02-14,27410,7
3613,2010-08-14,45008,3
3614,2015-08-15,65663,9
3615,2014-06-03,99837,2
3616,2014-11-03,852,9
3617,2015-10-10,41648,10
3618,2015-05-18,33550,2
3619,2007-07-27,24954,6
3620,2013-01-28,98870,1
3621,2008-08-08,11910,9
3622,2014-06-07,96254,9
3623,2015-07-16,61788,10
3624,2008-08-29,42555,6
3625,2009-12-16,31919,2
3626,2014-02-07,73626,7
3627,2009-02-03,42025,2
3628,2007-08-04,57473,6
3629,2005-01-07,60465,5
3630,2010-07-07,21859,9
3631,2013-04-13,73910,7
3632,2008-12-08,26142,10
3633,2009-09-15,71259,6
3634,2014-02-10,11701,5
3635,2004-08-27,45311,5
3636,2015-08-20,43589,8
3637,2015-11-03,11624,2
3638,2015-10-26,10727,2
3639,2014-12-27,4971,7
3640,2003-02-14,14369,8
3641,2011-05-09,89402,2
3642,2010-03-12,56393,5
3643,2015-08-23,13962,6
3644,2015-05-09,31447,6
3645,2008-04-20,78336,10
3646,2015-10-22,63845,4
3647,2015-11-26,73752,4
3648,2010-05-21,38726,6
3649,2005-11-03,69778,2
3650,2012-05-10,92320,9
3651,2014-05-06,86073,6
3652,2014-08-17,73415,6
3653,2015-12-23,33873,10
3654,2015-11-10,42999,5
3655,2015-05-09,79229,6
3656,2007-10-05,99886,7
3657,2011-01-18,15786,2
3658,2015-09-01,53604,4
3659,2004-06-28,25403,1
3660,2014-11-16,91337,10
3661,2003-03-29,71473,2
3662,2010-09-01,61849,7
3663,2007-02-07,67095,6
3664,2013-12-10,25342,1
3665,2015-12-07,8968,3
3666,2002-12-21,17986,2
3667,2015-07-13,15101,10
3668,2011-04-13,25390,5
3669,2013-04-01,65239,5
3670,2010-04-07,42276,7
3671,2007-10-08,95045,9
3672,2013-12-07,77014,7
3673,2012-06-19,33715,4
3674,2014-07-15,32546,6
3675,2013-07-17,79759,7
3676,2015-05-11,14347,7
3677,2011-07-21,49593,3
3678,2010-09-05,24308,2
3679,2015-03-21,30118,3
3680,2014-12-22,2139,1
3681,2006-03-10,1457,5
3682,2014-02-27,7055,10
3683,2009-02-02,44479,4
3684,2015-11-21,19280,3
3685,2013-01-22,45773,3
3686,2009-08-18,28418,5
3687,2014-10-06,11256,7
3688,2015-12-21,96621,10
3689,2012-11-06,48649,4
3690,2015-06-01,74932,10
3691,2015-07-29,94235,7
3692,2012-07-06,30320,1
3693,2015-03-22,72490,3
3694,2009-08-08,60073,7
3695,2003-08-15,86810,7
3696,2014-10-03,61265,7
3697,2011-06-14,7233,6
3698,2012-02-15,70716,6
3699,2015-04-18,6066,3
3700,2015-02-07,24799,6
3701,2014-08-17,43751,8
3702,2009-04-29,35524,9
3703,2015-09-13,71146,7
3704,2014-08-02,18503,1
3705,2011-12-23,61824,7
3706,2006-08-13,29393,3
3707,2010-01-24,49747,10
3708,2008-07-12,85230,10
3709,2006-09-03,83738,2
3710,2009-06-09,44173,7
3711,2010-10-06,17191,1
3712,2013-12-05,71603,1
3713,2014-10-12,13996,10
3714,2015-10-20,14652,9
3715,2012-02-23,58731,5
3716,2015-02-07,80400,2
3717,2011-05-25,87225,2
3718,2015-11-29,97278,7
3719,2013-09-07,45614,10
3720,2015-11-17,70520,3
3721,2012-10-06,80812,9
3722,2012-03-01,39594,9
3723,2014-05-07,12618,3
3724,2015-11-21,70520,1
3725,2013-08-28,80892,4
3726,2003-04-13,38387,9
3727,2015-06-13,47296,6
3728,2015-09-20,40887,1
3729,2011-12-07,69671,10
3730,2010-10-06,83492,3
3731,2015-02-11,83549,7
3732,2004-03-30,14231,9
3733,2015-02-10,86648,7
3734,2013-03-18,25317,4
3735,2015-04-17,61721,5
3736,2015-02-20,60147,6
3737,2015-05-23,83970,5
3738,2013-12-24,51477,4
3739,2014-01-24,67989,3
3740,2010-05-01,385,2
3741,2009-04-03,53348,1
3742,2012-11-09,82671,3
3743,2015-10-23,24378,7
3744,2014-07-06,19376,2
3745,2012-09-01,57956,9
3746,2014-12-02,93639,10
3747,2013-01-04,79870,1
3748,2015-12-31,18536,1
3749,2010-09-28,14294,1
3750,2011-02-29,27468,3
3751,2014-03-28,54655,1
3752,2015-12-31,60142,6
3753,2014-04-06,84373,7
3754,2004-11-29,43301,5
3755,2014-06-09,19335,9
3756,2006-10-05,40447,2
3757,2010-06-10,46022,3
3758,2011-03-05,4918,10
3759,2015-01-19,24808,4
3760,2011-05-08,81265,5
3761,2014-12-20,42393,7
3762,2012-10-24,88762,7
3763,2014-11-12,65696,10
3764,2011-02-20,44471,6
3765,2015-02-07,11241,10
3766,2015-01-26,775,6
3767,2015-10-09,21428,9
3768,2008-12-28,64860,8
3769,2013-05-24,80345,9
3770,2015-12-29,38575,4
3771,2010-09-29,68885,6
3772,2013-04-23,15172,1
3773,2012-08-20,19606,4
3774,2012-12-19,5339,5
3775,2015-01-07,63552,10
3776,2007-07-08,94832,10
3777,2014-10-02,35225,6
3778,2015-09-04,16,9
3779,2013-02-07,95287,8
3780,2011-08-15,30232,8
3781,2015-03-13,80068,5
3782,2005-09-05,2763,7
3783,2011-06-23,32587,6
3784,2015-08-10,18800,6
3785,2008-06-08,87234,9
3786,2012-05-14,88966,2
3787,2008-12-29,13203,1
3788,2014-01-07,50341,5
3789,2014-12-16,20297,2
3790,2011-01-01,57299,10
3791,2015-09-01,85395,2
3792,2009-11-13,90431,5
3793,2015-07-20,53016,6
3794,2007-06-18,49053,1
3795,2013-02-28,46488,8
3796,2013-03-30,4319,9
3797,2015-07-11,23355,4
3798,2015-08-04,57228,9
3799,2015-01-09,45656,5
3800,2015-04-11,15807,6
3801,2015-12-08,26852,6
3802,2013-06-08,7391,2
3803,2014-07-18,86965,7
3804,2015-09-02,61558,9
3805,2013-11-12,64337,7
3806,2014-03-23,31825,1
3807,2006-02-15,25048,5
3808,2011-02-25,15347,5
3809,2005-12-27,80715,3
3810,2014-10-09,86582,5
3811,2007-02-21,43511,5
3812,2015-05-05,1983,3
3813,2012-06-05,53442,4
3814,2014-04-01,9340,3
3815,2008-03-19,40113,1
3816,2015-06-12,54141,5
3817,2010-06-25,59795,8
3818,2015-01-24,89325,6
3819,2013-11-14,21902,5
3820,2014-02-01,94155,8
3821,2012-05-29,81092,10
3822,2014-09-21,7753,3
3823,2005-10-22,32641,5
3824,2010-08-31,2848,8
3825,2015-09-26,20580,2
3826,2010-03-30,39118,9
3827,2015-12-30,34984,2
3828,2007-04-21,73166,3
3829,2012-04-20,27853,7
3830,2007-03-22,66226,2
3831,2002-11-29,57864,1
3832,2014-06-15,96798,6
3833,2012-09-15,44612,2
3834,2014-12-12,80516,9
3835,2014-09-20,70291,4
3836,2015-06-23,92792,10
3837,2012-08-09,5525,9
3838,2005-06-12,3664,9
3839,2015-10-17,51747,10
3840,2015-06-11,79034,5
3841,2010-01-31,505,10
3842,2011-12-24,78714,8
3843,2012-10-07,34494,4
3844,2002-04-28,21854,1
3845,2014-08-21,57873,10
3846,2007-05-31,83071,2
3847,2014-02-10,65265,1
3848,2014-10-29,2166,7
3849,2010-07-28,7145,8
3850,2008-05-07,87641,1
3851,2003-02-12,43607,8
3852,2012-08-12,89745,1
3853,2015-12-07,76376,7
3854,2014-07-22,95449,5
3855,2015-05-15,9969,9
3856,2010-04-22,16597,8
3857,2014-03-09,18140,7
3858,2015-08-16,80749,9
3859,2014-06-27,38413,2
3860,2015-11-30,71524,5
3861,2011-01-28,44672,9
3862,2013-10-05,36601,7
3863,2012-04-08,16866,10
3864,2015-09-25,78169,6
3865,2011-11-06,51192,6
3866,2014-11-11,17119,7
3867,2005-10-29,99375,8
3868,2001-12-14,70058,2
3869,2015-10-13,36577,7
3870,2008-09-09,41209,8
3871,2014-01-07,84065,5
3872,2010-04-14,28261,3
3873,2007-03-17,77123,8
3874,2014-03-15,4699,8
3875,2014-07-22,71627,1
3876,2011-02-29,25525,8
3877,2014-02-22,82928,3
3878,2015-02-24,45971,4
3879,2011-01-26,93517,8
3880,2014-09-22,6747,6
3881,2015-07-24,32164,8
3882,2015-12-19,53099,4
3883,2015-09-12,75887,2
3884,2007-07-26,40919,1
3885,2015-03-05,72069,9
3886,2008-02-21,20707,5
3887,2006-04-09,39268,9
3888,2014-08-26,70654,1
3889,2014-07-22,75457,3
3890,2010-05-18,83097,3
3891,2011-04-04,59594,8
3892,2010-07-23,88131,5
3893,2008-08-13,97652,7
3894,2015-05-16,93602,2
3895,2011-03-29,76806,4
3896,2002-09-27,89936,7
3897,2013-04-06,68289,7
3898,2011-09-18,18320,4
3899,2014-02-22,42410,5
3900,2011-10-27,63435,8
3901,2015-01-25,85558,6
3902,2015-07-01,53228,2
3903,2011-10-17,61393,10
3904,2004-11-04,55156,5
3905,2009-09-15,67754,5
3906,2011-12-21,78746,2
3907,2014-08-13,46559,8
3908,2015-07-21,15139,6
3909,2012-10-01,46624,3
3910,2014-10-14,13561,3
3911,2012-02-04,77731,6
3912,2006-02-12,86412,6
3913,2014-10-01,18596,1
3914,2011-02-08,57794,5
3915,2015-06-20,97270,7
3916,2013-01-23,17564,10
3917,2015-03-22,90442,1
3918,2014-02-03,46342,7
3919,2010-04-12,48666,4
3920,2015-10-02,40250,5
3921,2015-09-12,83411,8
3922,2015-07-15,70259,9
3923,2011-02-26,87261,4
3924,2014-11-08,90537,9
3925,2015-08-08,37801,2
3926,2012-02-05,12589,6
3927,2014-07-21,70870,3
3928,2013-01-22,82210,7
3929,2001-09-15,63839,3
3930,2005-06-19,34294,8
3931,2011-01-22,81412,7
3932,2008-08-14,47676,2
3933,2010-04-23,10740,8
3934,2009-07-09,35656,9
3935,2014-10-26,92564,3
3936,2012-03-03,74246,5
3937,2014-12-15,33102,9
3938,2010-10-24,54903,10
3939,2012-11-29,21273,3
3940,2005-06-23,65416,8
3941,2008-03-19,65153,5
3942,2009-09-10,73137,2
3943,2012-02-14,99155,4
3944,2015-06-22,88392,4
3945,2013-09-13,35976,10
3946,2014-08-28,32191,10
3947,2013-05-07,56203,4
3948,2013-06-18,43168,2
3949,2015-12-22,64712,9
3950,2013-11-09,75587,3
3951,2014-09-20,3922,10
3952,2015-10-23,23274,6
3953,2010-07-05,3921,8
3954,2009-04-23,96122,8
3955,2004-12-10,69895,2
3956,2015-02-17,8502,8
3957,2002-05-03,23006,6
3958,2015-07-09,25529,2
3959,2014-06-25,31312,2
3960,2012-02-14,89232,6
3961,2011-08-22,52465,2
3962,2011-11-06,58642,5
3963,2015-12-18,11165,9
3964,2005-11-27,46877,2
3965,2012-03-04,36250,2
3966,2015-08-29,72077,5
3967,2003-07-10,62633,6
3968,2014-03-03,84251,10
3969,2015-12-23,93775,7
3970,2003-04-21,37425,8
3971,2013-01-23,13786,4
3972,2007-12-05,49734,4
3973,2012-04-26,91634,9
3974,2009-02-02,65658,7
3975,2015-07-05,79198,10
3976,2012-02-23,48175,8
3977,2014-11-20,80880,5
3978,2014-12-28,83938,4
3979,2014-07-11,76206,7
3980,2009-08-28,84069,1
3981,2011-05-08,84670,5
3982,2014-12-06,62554,10
3983,2014-12-13,59789,10
3984,2004-01-06,44750,4
3985,2008-03-20,50780,8
3986,2009-09-23,30127,6
3987,2015-10-24,29639,1
3988,2015-04-13,37355,6
3989,2015-02-23,50419,5
3990,2013-01-17,61927,2
3991,2005-04-10,78516,7
3992,2015-04-18,66201,4
3993,2012-12-15,28472,3
3994,2010-07-08,95555,2
3995,2013-04-04,5300,7
3996,2012-03-04,68301,7
3997,2014-12-18,38505,8
3998,2012-08-07,90653,6
3999,2005-01-11,14354,4
4000,2008-10-05,17141,2
4001,2008-06-27,2860,7
4002,2015-02-14,41929,4
4003,2014-11-23,71106,6
4004,2014-07-11,88059,10
4005,2014-11-09,60372,9
4006,2011-12-12,71253,6
4007,2012-06-11,14948,10
4008,2009-01-14,99842,4
4009,2014-07-04,40030,7
4010,2015-07-15,25962,3
4011,2010-09-21,86657,8
4012,2012-08-20,27849,8
4013,2014-10-16,78637,7
4014,2013-12-19,11850,7
4015,2015-12-27,33227,7
4016,2015-07-11,32229,2
4017,2015-09-20,6803,4
4018,2013-10-24,46642,2
4019,2007-10-26,45246,1
4020,2013-08-16,14152,1
4021,2015-08-01,27050,5
4022,2014-02-27,29847,8
4023,2015-11-17,82851,8
4024,2011-02-23,44190,3
4025,2009-04-13,8116,10
4026,2012-12-19,28714,9
4027,2009-05-26,73418,3
4028,2009-08-21,25356,5
4029,2015-09-07,56384,9
4030,2010-08-15,24662,7
4031,2015-07-03,45836,7
4032,2009-01-17,58098,5
4033,2015-07-17,24006,5
4034,2001-03-26,12990,4
4035,2013-04-25,80400,7
4036,2006-09-29,14856,2
4037,2015-03-20,32839,3
4038,2012-10-06,51169,6
4039,2014-10-21,51013,6
4040,2014-04-03,44737,5
4041,2012-12-26,57007,5
4042,2014-03-16,57240,5
4043,2006-04-30,71650,7
4044,2012-02-11,98060,7
4045,2009-08-05,66325,7
4046,2008-07-20,67348,6
4047,2013-09-13,63883,9
4048,2015-07-23,80336,10
4049,2013-10-05,62839,4
4050,2011-02-04,87138,8
4051,2014-10-28,24172,4
4052,2011-03-08,10029,1
4053,2015-11-16,62209,9
4054,2011-07-01,33256,8
4055,2012-02-27,64733,7
4056,2011-04-10,57855,5
4057,2003-10-22,55364,9
4058,2014-03-09,46631,2
4059,2011-06-24,19934,1
4060,2005-08-20,60412,10
4061,2015-11-08,37728,3
4062,2010-12-09,25721,10
4063,2015-03-19,66554,5
4064,2007-12-17,3698,5
4065,2015-08-20,98652,5
4066,2010-05-04,12657,5
4067,2014-12-25,51077,5
4068,2009-07-15,85196,10
4069,2011-03-22,34698,10
4070,2011-10-22,40511,6
4071,2012-12-24,54976,8
4072,2006-12-14,21868,1
4073,2013-12-20,69894,10
4074,2006-04-23,96235,10
4075,2013-03-18,22481,10
4076,2015-06-26,23503,10
4077,2009-07-09,31669,8
4078,2015-10-07,2680,9
4079,2012-10-12,61837,8
4080,2014-02-08,51630,2
4081,2012-03-15,27688,10
4082,2002-07-30,56800,6
4083,2012-10-22,61936,3
4084,2015-03-12,99129,3
4085,2012-08-10,78040,6
4086,2014-11-14,76635,9
4087,2015-01-28,63713,10
4088,2014-10-22,27707,1
4089,2015-04-03,80457,8
4090,2008-08-04,20665,10
4091,2014-10-17,59377,4
4092,2007-06-01,11483,2
4093,2007-10-17,89449,2
4094,2013-09-03,33445,5
4095,2014-01-19,87770,7
4096,2009-01-19,54518,10
4097,2012-01-24,14991,9
4098,2010-07-01,94338,3
4099,2010-01-04,33185,5
4100,2015-05-13,68136,7
4101,2014-12-05,59966,4
4102,2013-05-02,99311,2
4103,2015-01-20,47413,2
4104,2008-08-08,32866,6
4105,2015-10-26,87105,9
4106,2012-04-23,70789,4
4107,2015-01-23,97520,10
4108,2007-04-04,45714,10
4109,2004-10-01,52110,5
4110,2012-03-16,66293,2
4111,2013-06-20,42611,3
4112,2015-04-17,32032,9
4113,2012-03-02,25285,8
4114,2015-01-02,61228,4
4115,2015-11-25,19563,6
4116,2015-04-14,78317,7
4117,2015-06-19,60144,2
4118,2012-05-23,75088,6
4119,2014-05-10,11184,4
4120,2014-08-06,76819,8
4121,2014-11-24,9379,10
4122,2015-11-22,21249,3
4123,2012-09-23,33410,8
4124,2015-04-28,25929,7
4125,2015-05-04,33146,6
4126,2008-12-11,65083,1
4127,2010-07-29,85772,5
4128,2013-04-06,33374,7
4129,2013-05-18,82431,10
4130,2013-05-01,432,10
4131,2013-10-05,24963,1
4132,2014-12-28,27355,7
4133,2015-12-23,82563,3
4134,2014-11-16,79792,7
4135,2005-12-28,70118,3
4136,2015-11-23,54212,10
4137,2014-06-02,32257,9
4138,2009-08-01,27971,8
4139,2014-09-03,65565,5
4140,2015-11-19,95477,8
4141,2007-02-09,45952,9
4142,2011-03-25,66603,10
4143,2015-10-20,51323,10
4144,2009-11-22,89862,9
4145,2015-12-26,28207,1
4146,2009-01-09,79461,6
4147,2013-10-31,43005,5
4148,2010-05-20,74152,7
4149,2014-06-09,44521,3
4150,2014-10-29,33478,3
4151,2014-05-23,10474,7
4152,2013-10-24,5863,9
4153,2015-01-11,6001,9
4154,2012-12-18,70431,9
4155,2005-01-01,33363,7
4156,2009-05-16,18024,9
4157,2011-02-22,64340,9
4158,2015-08-17,57818,10
4159,2009-08-14,34130,9
4160,2015-10-04,70698,4
4161,2015-08-15,9675,6
4162,2007-04-16,28988,7
4163,2010-12-31,16716,5
4164,2015-10-13,5414,8
4165,2011-01-29,53240,6
4166,2013-12-31,68323,4
4167,2015-12-25,41585,3
4168,2010-07-14,87665,9
4169,2011-04-10,45477,2
4170,2015-09-06,96616,7
4171,2015-12-17,22008,3
4172,2012-01-02,25783,4
4173,2015-11-30,92522,8
4174,2013-12-13,56988,8
4175,2007-01-12,53989,3
4176,2007-09-22,89439,4
4177,2014-12-05,31270,9
4178,2009-06-05,7915,9
4179,2012-11-27,16997,10
4180,2005-06-28,6315,2
4181,2015-04-23,42722,4
4182,2014-09-02,63774,4
4183,2011-08-27,84078,7
4184,2015-10-29,69878,6
4185,2013-01-12,99731,9
4186,2013-09-11,50866,8
4187,2011-04-15,44609,5
4188,2014-05-04,26357,9
4189,2015-10-27,48023,6
4190,2013-09-16,227,10
4191,2013-11-03,8746,3
4192,2005-10-30,28121,3
4193,2015-12-29,37364,5
4194,2011-12-17,20326,6
4195,2011-09-17,89244,9
4196,2001-08-10,31753,5
4197,2015-03-18,51069,1
4198,2011-11-18,96392,3
4199,2015-04-12,97878,10
4200,2015-10-15,65258,2
4201,2010-08-06,37390,10
4202,2009-11-26,57234,6
4203,2014-04-25,77794,6
4204,2013-07-16,81112,1
4205,2013-09-16,5005,7
4206,2012-08-04,79110,10
4207,2007-02-17,38099,5
4208,2011-03-29,10188,2
4209,2013-04-05,59561,6
4210,2015-12-18,42528,3
4211,2011-05-21,22532,1
4212,2009-06-02,85461,10
4213,2015-11-12,86972,1
4214,2012-05-08,91543,4
4215,2015-08-01,44637,3
4216,2011-06-21,91361,10
4217,2013-07-28,51371,3
4218,2006-01-17,187,10
4219,2014-10-04,41743,8
4220,2014-06-27,44051,6
4221,2008-01-25,19714,1
4222,2015-01-05,85590,1
4223,2013-09-10,29236,4
4224,2003-07-14,11211,9
4225,2015-09-15,25274,4
4226,2015-01-21,51053,1
4227,2012-04-30,99538,6
4228,2012-10-25,63236,10
4229,2014-08-05,56788,8
4230,2015-12-10,6142,7
4231,2012-09-27,75478,1
4232,2015-04-03,23310,4
4233,2013-10-27,14012,10
4234,2013-03-14,62721,3
4235,2015-07-28,64571,4
4236,2012-04-07,70330,2
4237,2004-02-15,43369,10
4238,2010-04-30,24329,4
4239,2015-02-26,13026,6
4240,2014-11-15,16524,10
4241,2013-02-08,83865,9
4242,2014-04-05,97218,8
4243,2015-06-23,52665,3
4244,2015-08-06,85768,5
4245,2014-10-30,29847,4
4246,2014-11-22,96882,7
4247,2006-08-01,34935,9
4248,2007-11-23,31687,10
4249,2015-11-24,69751,7
4250,2009-06-25,43577,9
4251,2007-08-23,42075,3
4252,2014-08-12,36224,7
4253,2014-10-06,41078,2
4254,2012-10-16,15987,9
4255,2015-06-02,71217,4
4256,2010-01-18,290,10
4257,2012-09-09,75836,3
