id,created_on,creator_id,content_id
4704,2012-04-29,141,3
4705,2008-08-07,172,2
4706,2008-01-09,660,1
4707,2009-01-30,829,2
4708,2015-12-15,510,1
4709,2014-02-01,907,2
4710,2008-12-23,764,1
4711,2014-06-23,813,4
4712,2012-12-31,69,1
4713,2015-08-25,456,1
4714,2014-06-19,505,4
4715,2015-11-08,106,2
4716,2014-01-30,346,3
4717,2009-04-17,398,1
4718,2014-08-29,220,1
4719,2014-02-25,321,1
4720,2005-06-13,301,4
4721,2012-10-28,401,2
4722,2015-06-30,534,3
4723,2015-10-23,445,4
4724,2014-11-21,746,2
4725,2014-07-01,462,4
4726,2013-02-12,118,3
4727,2009-02-16,997,1
4728,2012-12-06,302,1
4729,2014-11-04,559,4
4730,2006-05-01,737,1
4731,2015-12-10,843,3
4732,2015-02-17,234,1
4733,2013-11-23,269,1
4734,2015-08-08,208,3
4735,2015-09-02,626,4
4736,2013-02-24,487,2
4737,2014-10-04,819,1
4738,2006-12-02,477,4
4739,2015-11-23,15,1
4740,2012-09-20,585,1
4741,2011-10-13,441,4
4742,2009-07-25,613,4
4743,2012-10-29,561,4
4744,2015-07-18,548,4
4745,2008-03-02,326,3
4746,2012-04-11,982,4
4747,2010-09-12,745,3
4748,2015-05-09,209,4
4749,2013-03-14,813,2
4750,2014-12-10,322,1
4751,2010-03-01,602,4
4752,2015-10-11,873,4
4753,2008-07-17,280,4
4754,2015-12-02,66,3
4755,2011-04-13,625,1
4756,2013-08-17,600,1
4757,2007-11-05,64,4
4758,2004-05-24,44,4
4759,2005-02-04,693,3
4760,2008-12-23,323,1
4761,2014-01-09,970,1
4762,2014-08-09,245,1
4763,2013-02-13,360,3
4764,2013-03-19,690,1
4765,2015-06-04,26,4
4766,2011-07-08,463,3
4767,2011-12-16,915,3
4768,2014-06-13,118,4
4769,2015-12-31,540,4
4770,2015-06-23,212,3
4771,2008-06-04,869,3
4772,2010-05-01,779,1
4773,2014-01-11,221,4
4774,2014-05-05,952,3
4775,2008-04-09,965,1
4776,2012-10-08,535,3
4777,2008-01-16,486,2
4778,2013-10-12,554,2
4779,2010-11-13,155,4
4780,2013-04-24,929,2
4781,2013-03-06,1,2
4782,2010-06-24,203,4
4783,2015-09-05,570,3
4784,2010-04-23,858,1
4785,2003-10-04,561,3
4786,2007-12-26,205,4
4787,2007-07-25,313,1
4788,2011-10-16,862,4
4789,2014-08-15,30,3
4790,2012-11-25,788,2
4791,2014-06-27,788,2
4792,2010-01-27,700,4
4793,2010-07-13,366,3
4794,2011-09-02,136,3
4795,2009-09-10,151,2
4796,2013-08-27,273,1
4797,2003-01-29,77,2
4798,2005-08-05,497,3
4799,2012-03-17,915,2
4800,2013-09-14,33,4
4801,2015-09-26,557,1
4802,2012-05-14,585,4
4803,2015-08-25,974,4
4804,2010-12-04,878,3
4805,2009-03-27,966,1
4806,2011-06-03,293,1
4807,2014-08-29,616,3
4808,2015-12-15,22,2
4809,2011-02-27,647,2
4810,2015-09-15,596,4
4811,2015-04-28,848,2
4812,2012-11-10,176,1
4813,2013-05-01,10,4
4814,2009-02-15,165,4
4815,2013-01-15,178,1
4816,2014-02-19,599,3
4817,2010-03-01,443,1
4818,2005-02-05,749,1
4819,2015-09-26,339,3
4820,2003-03-28,77,1
4821,2015-12-16,241,2
4822,2015-11-24,998,3
4823,2013-07-03,323,4
4824,2015-09-17,177,1
4825,2008-08-23,116,3
4826,2013-04-18,353,2
4827,2010-11-01,753,4
4828,2014-03-03,233,3
4829,2012-12-10,772,2
4830,2015-07-31,724,4
4831,2015-07-13,226,1
4832,2015-12-11,952,1
4833,2013-05-25,144,1
4834,2014-09-12,716,4
4835,2004-06-27,563,2
4836,2015-08-25,889,1
4837,2011-08-07,4,3
4838,2015-05-20,900,4
4839,2009-08-07,154,4
4840,2013-10-03,201,4
4841,2011-01-23,929,1
4842,2013-12-02,139,4
4843,2015-12-19,96,1
4844,2012-10-27,616,2
4845,2015-08-25,256,2
4846,2014-07-26,210,2
4847,2015-11-21,505,4
4848,2014-04-12,440,4
4849,2015-12-15,903,2
4850,2012-05-17,883,1
4851,2009-12-21,145,1
4852,2004-06-28,396,1
4853,2010-11-08,242,4
4854,2012-11-17,723,1
4855,2015-11-11,400,3
4856,2015-09-22,898,4
4857,2015-10-16,906,2
4858,2014-10-11,168,1
4859,2015-12-15,487,3
4860,2013-04-06,353,4
4861,2011-03-09,73,4
4862,2013-09-22,242,4
4863,2010-07-25,489,2
4864,2015-04-14,419,3
4865,2007-07-18,92,4
4866,2006-09-08,582,3
4867,2014-01-19,746,1
4868,2013-10-18,595,2
4869,2014-02-04,991,1
4870,2003-03-12,758,2
4871,2008-04-06,91,3
4872,2015-08-25,592,3
4873,2015-01-10,532,4
4874,2015-12-15,241,2
4875,2015-12-15,475,4
4876,2012-07-20,128,3
4877,2012-05-01,444,3
4878,2011-12-18,673,1
4879,2015-11-05,78,3
4880,2014-05-26,805,1
4881,2006-05-07,27,2
4882,2015-12-18,88,1
4883,2004-05-10,874,4
4884,2012-12-16,235,4
4885,2014-02-11,64,1
4886,2014-10-19,425,1
4887,2014-07-22,245,2
4888,2012-07-07,103,1
4889,2011-09-07,170,3
4890,2014-03-18,5,3
4891,2011-03-13,48,4
4892,2012-08-21,41,1
4893,2014-09-10,107,3
4894,2014-07-28,458,4
4895,2010-07-23,102,2
4896,2015-11-30,226,3
4897,2014-09-08,336,4
4898,2014-11-06,621,1
4899,2009-03-30,661,1
4900,2012-04-12,318,1
4901,2012-06-13,783,4
4902,2011-12-07,41,3
4903,2007-08-28,27,2
4904,2014-02-14,307,3
4905,2010-06-15,264,3
4906,2013-06-20,21,1
4907,2011-10-26,617,2
4908,2014-05-21,944,4
4909,2012-01-07,44,3
4910,2015-04-16,722,2
4911,2015-05-01,403,2
4912,2001-04-06,966,1
4913,2015-09-07,984,4
4914,2015-09-27,202,3
4915,2015-01-10,918,1
4916,2009-03-18,546,3
4917,2008-05-23,314,2
4918,2002-04-05,618,1
4919,2013-11-02,688,3
4920,2014-12-08,736,3
4921,2015-11-21,66,4
4922,2015-12-18,344,1
4923,2003-04-02,364,2
4924,2005-05-27,569,1
4925,2014-12-09,626,4
4926,2014-08-06,565,2
4927,2005-05-13,802,1
4928,2010-09-28,101,3
4929,2015-11-03,198,3
4930,2007-09-26,907,3
4931,2014-12-23,226,2
4932,2008-01-01,881,4
4933,2015-10-14,981,3
4934,2000-08-07,207,3
4935,2015-06-24,538,4
4936,2013-10-27,650,4
4937,2012-11-07,685,2
4938,2015-08-30,968,2
4939,2008-07-17,763,2
4940,2011-08-20,752,4
4941,2015-12-21,42,3
4942,2006-04-11,525,3
4943,2008-03-21,287,3
4944,2011-10-28,892,1
4945,2014-09-22,535,1
4946,2015-06-12,811,2
4947,2008-04-25,949,4
4948,2013-11-26,537,4
4949,2015-12-12,66,3
4950,2011-05-22,53,2
4951,2004-04-01,459,2
4952,2012-07-05,206,3
4953,2001-09-27,84,1
4954,2014-02-26,73,3
4955,2010-01-23,10,3
4956,2008-04-07,985,2
4957,2010-09-24,39,2
4958,2012-04-05,105,4
4959,2010-08-01,614,2
4960,2008-07-13,253,1
4961,2007-01-25,182,4
4962,2006-09-23,391,4
4963,2014-11-13,227,1
4964,2008-11-06,253,1
4965,2014-07-30,87,1
4966,2000-12-24,343,3
4967,2008-05-24,568,2
4968,2011-11-18,798,4
4969,2011-06-05,164,3
4970,2009-02-20,448,1
4971,2015-12-18,95,1
4972,2011-06-12,64,3
4973,2015-01-10,293,4
4974,2013-05-03,979,3
4975,2015-10-22,955,4
4976,2013-10-24,893,1
4977,2009-11-29,823,3
4978,2009-11-04,74,3
4979,2015-04-09,176,1
4980,2013-06-18,824,2
4981,2012-07-11,823,1
4982,2015-12-21,177,1
4983,2007-05-12,141,2
4984,2015-08-14,279,1
4985,2013-10-12,551,1
4986,2015-04-10,456,4
4987,2007-02-27,301,1
4988,2014-07-24,529,2
4989,2015-10-18,336,4
4990,2010-07-22,751,3
4991,2011-07-18,601,2
4992,2015-09-16,177,1
4993,2013-05-29,94,3
4994,2009-08-13,784,2
4995,2009-01-23,431,2
4996,2013-04-16,744,1
4997,2015-11-07,63,2
4998,2007-10-17,673,2
4999,2011-11-25,550,2
5000,2015-05-08,686,2
5001,2014-08-27,195,3
5002,2008-09-13,430,4
5003,2010-01-26,823,1
5004,2014-02-19,89,3
5005,2013-06-19,37,3
5006,2013-10-19,698,1
5007,2014-10-09,605,2
5008,2011-12-06,243,2
5009,2013-11-27,359,4
5010,2015-05-07,639,1
5011,2015-12-25,901,4
5012,2015-11-29,32,4
5013,2007-10-27,994,2
5014,2007-12-16,152,4
5015,2015-07-12,878,2
5016,2012-09-07,965,2
5017,2012-07-14,355,4
5018,2008-01-16,718,3
5019,2012-03-08,466,1
5020,2012-05-01,426,4
5021,2013-07-10,710,3
5022,2015-09-11,512,4
5023,2015-10-26,939,2
5024,2014-01-25,376,1
5025,2015-04-14,319,3
5026,2014-09-01,336,4
5027,2013-10-28,494,2
5028,2014-04-23,772,3
5029,2011-08-07,68,3
5030,2015-07-03,493,3
5031,2013-05-15,970,1
5032,2015-09-26,513,2
5033,2010-09-12,524,2
5034,2013-06-11,283,3
5035,2009-08-31,634,1
5036,2002-02-04,865,4
5037,2014-02-12,842,1
5038,2015-06-17,220,1
5039,2007-08-27,886,3
5040,2015-08-21,757,1
5041,2015-06-27,697,2
5042,2010-07-02,706,4
5043,2008-10-25,717,3
5044,2015-08-06,359,2
5045,2011-04-29,217,2
5046,2015-03-29,186,2
5047,2014-07-06,622,2
5048,2014-03-03,175,2
5049,2014-04-18,40,4
5050,2014-08-06,538,1
5051,2012-06-24,922,4
5052,2014-07-12,362,3
5053,2011-09-13,546,2
5054,2015-10-14,626,3
5055,2014-03-14,900,4
5056,2013-10-01,812,3
5057,2015-02-05,58,2
5058,2012-10-30,295,1
5059,2015-11-11,720,1
5060,2008-02-08,527,3
5061,2013-08-12,837,3
5062,2014-12-02,795,1
5063,2015-05-05,910,2
5064,2012-07-08,993,4
5065,2011-08-18,749,1
5066,2011-11-23,614,1
5067,2014-05-16,247,2
5068,2013-10-30,130,2
5069,2015-09-18,532,1
5070,2013-05-28,463,2
5071,2009-07-28,391,4
5072,2015-01-21,475,4
5073,2015-12-15,236,4
5074,2014-04-17,355,4
5075,2007-09-28,369,2
5076,2012-03-04,711,1
5077,2015-10-07,421,3
5078,2011-03-04,373,3
5079,2015-09-30,958,3
5080,2009-12-08,837,3
5081,2010-09-21,295,2
5082,2015-03-17,107,1
5083,2007-12-30,630,1
5084,2015-11-30,163,1
5085,2015-06-02,915,1
5086,2011-06-11,951,2
5087,2011-04-04,44,3
5088,2010-01-25,924,2
5089,2010-01-26,477,2
5090,2000-09-02,691,3
5091,2014-01-12,733,3
5092,2007-04-05,267,3
5093,2004-11-04,604,1
5094,2011-12-26,675,2
5095,2011-11-12,489,2
5096,2014-03-18,845,4
5097,2013-12-14,216,1
5098,2000-09-21,486,1
5099,2012-03-11,752,2
5100,2015-10-29,811,1
5101,2010-11-01,11,4
5102,2015-09-07,757,1
5103,2012-03-08,950,2
5104,2013-08-28,477,2
5105,2011-03-06,72,3
5106,2011-02-17,138,3
5107,2015-11-20,288,2
5108,2015-09-16,791,3
5109,2014-10-14,327,3
5110,2015-06-18,746,1
5111,2009-09-16,116,2
5112,2013-06-09,87,2
5113,2015-03-14,518,3
5114,2009-01-02,99,2
5115,2015-09-26,532,4
5116,2010-02-13,556,3
5117,2014-01-23,801,1
5118,2014-04-25,382,3
5119,2015-06-03,379,4
5120,2013-01-27,16,1
5121,2015-08-30,186,2
5122,2004-05-03,501,2
5123,2012-03-19,358,2
5124,2015-09-26,455,4
5125,2013-08-08,649,1
5126,2013-11-11,542,4
5127,2015-03-14,875,2
5128,2015-03-11,869,3
5129,2010-09-20,444,4
5130,2012-09-22,605,4
5131,2015-06-27,981,2
5132,2014-02-19,771,4
5133,2009-07-12,719,2
5134,2015-11-12,941,4
5135,2012-04-07,605,2
5136,2015-08-17,387,3
5137,2015-11-09,870,1
5138,2014-12-27,584,4
5139,2014-05-20,578,3
5140,2015-09-12,407,4
5141,2015-05-26,270,1
5142,2002-11-29,810,3
5143,2015-12-15,90,4
5144,2015-10-05,853,3
5145,2015-05-15,191,1
5146,2014-10-10,601,2
5147,2013-01-11,798,4
5148,2015-07-31,445,4
5149,2009-09-15,660,1
5150,2011-12-23,303,1
5151,2013-06-05,81,2
5152,2014-11-05,808,2
5153,2014-05-08,744,2
5154,2003-01-28,86,3
5155,2015-07-11,761,3
5156,2015-03-11,579,1
5157,2009-06-16,930,2
5158,2012-02-07,290,4
5159,2013-04-17,668,3
5160,2015-12-02,746,2
5161,2008-09-25,601,4
5162,2014-12-09,538,4
5163,2015-12-09,372,3
5164,2013-04-23,892,2
5165,2014-06-29,817,3
5166,2014-11-26,399,1
5167,2011-02-03,723,1
5168,2008-07-10,957,4
5169,2015-12-21,52,3
5170,2015-12-17,315,3
5171,2015-12-22,319,1
5172,2015-12-24,335,3
5173,2015-04-26,289,2
5174,2015-06-21,299,3
5175,2007-11-24,6,2
5176,2003-10-22,167,1
5177,2014-10-10,968,4
5178,2015-10-10,557,2
5179,2014-04-08,971,3
5180,2005-03-26,670,1
5181,2015-04-05,172,3
5182,2015-01-31,298,1
5183,2015-01-11,775,2
5184,2015-01-20,533,2
5185,2015-11-06,663,4
5186,2009-01-19,581,4
5187,2014-06-30,680,3
5188,2015-10-15,175,4
5189,2008-07-17,688,1
5190,2004-03-12,689,2
5191,2011-02-02,916,4
5192,2013-04-16,210,4
5193,2014-10-25,352,1
5194,2007-07-04,430,2
5195,2015-08-17,470,3
5196,2013-07-06,822,4
5197,2015-08-15,336,3
5198,2013-06-28,44,2
5199,2015-01-19,496,1
5200,2003-08-18,563,4
5201,2015-05-08,388,1
5202,2014-03-26,621,2
5203,2009-11-18,783,3
5204,2012-01-27,799,1
5205,2015-06-08,666,3
5206,2015-01-16,191,3
5207,2011-08-15,586,3
5208,2011-10-21,630,1
5209,2011-08-20,171,1
5210,2014-02-09,824,4
5211,2014-12-01,443,2
5212,2013-09-26,807,1
5213,2013-08-15,681,3
5214,2009-02-26,719,1
5215,2015-06-28,427,2
5216,2013-06-08,125,3
5217,2012-12-14,615,4
5218,2007-01-15,273,2
5219,2012-05-21,217,4
5220,2010-12-12,707,1
5221,2007-06-04,84,4
5222,2015-01-02,82,3
5223,2014-07-22,436,2
5224,2008-10-09,214,2
5225,2005-11-29,503,1
5226,2015-08-27,159,3
5227,2015-02-20,612,2
5228,2014-02-27,639,1
5229,2013-10-03,75,4
5230,2002-07-14,578,1
5231,2014-10-11,884,4
5232,2015-06-28,94,3
5233,2015-12-18,652,4
5234,2013-02-24,157,3
5235,2008-05-12,562,3
5236,2010-09-22,919,4
5237,2012-07-04,648,2
5238,2015-06-12,397,4
5239,2009-08-30,173,2
5240,2009-06-11,544,1
5241,2015-11-27,351,1
5242,2013-07-04,248,1
5243,2011-04-26,486,4
5244,2012-01-18,937,4
5245,2014-11-14,363,1
5246,2010-12-18,575,4
5247,2007-04-09,511,2
5248,2012-10-14,90,1
5249,2014-07-23,976,4
5250,2013-03-15,300,4
5251,2015-11-04,598,3
5252,2014-11-02,175,1
5253,2015-09-12,972,4
5254,2005-09-12,949,1
5255,2014-05-29,706,3
5256,2015-02-13,575,3
5257,2006-04-19,384,3
5258,2013-10-09,118,3
5259,2015-11-30,652,1
5260,2013-08-18,136,4
5261,2011-12-24,284,1
5262,2015-06-06,546,2
5263,2012-07-14,584,1
5264,2014-12-03,29,3
5265,2009-04-26,206,4
5266,2005-12-17,99,2
5267,2008-07-03,609,3
5268,2007-06-29,960,1
5269,2002-08-15,460,4
5270,2003-12-11,893,2
5271,2013-10-24,775,2
5272,2012-07-19,911,2
5273,2011-09-01,68,3
5274,2006-01-08,438,2
5275,2010-09-21,844,4
5276,2013-01-27,82,4
5277,2011-05-18,603,1
5278,2013-04-07,920,1
5279,2014-11-29,18,4
5280,2013-06-29,162,1
5281,2007-12-30,675,4
5282,2009-05-27,309,4
5283,2001-06-28,606,4
5284,2015-11-12,412,4
5285,2014-02-12,130,1
5286,2007-03-27,674,3
5287,2015-07-22,848,4
5288,2011-05-13,364,1
5289,2012-12-10,313,1
5290,2015-12-05,900,1
5291,2012-02-17,72,3
5292,2009-08-06,658,4
5293,2012-08-31,378,1
5294,2013-08-25,829,4
5295,2005-05-18,258,1
5296,2014-08-15,263,3
5297,2007-06-20,313,1
5298,2011-05-06,799,2
5299,2015-06-29,538,3
5300,2009-04-28,248,2
5301,2015-12-15,36,3
5302,2010-05-03,239,1
5303,2010-08-19,624,2
5304,2006-03-22,682,2
5305,2013-08-05,819,3
5306,2011-03-06,19,2
5307,2014-03-31,885,3
5308,2015-10-04,804,1
5309,2009-11-05,927,4
5310,2010-05-23,164,1
5311,2008-06-29,796,3
5312,2011-12-02,55,4
5313,2009-09-17,318,2
5314,2015-01-30,684,3
5315,2015-11-09,937,4
5316,2011-04-19,272,4
5317,2015-08-17,445,1
5318,2013-03-15,393,4
5319,2013-04-01,861,1
5320,2006-02-25,677,1
5321,2014-05-16,452,1
5322,2013-06-12,544,4
5323,2008-02-07,287,1
5324,2011-02-19,91,1
5325,2011-05-17,93,1
5326,2014-06-02,162,3
5327,2014-09-07,812,2
5328,2015-11-24,198,3
5329,2012-09-02,301,2
5330,2012-12-28,929,1
5331,2014-06-03,439,1
5332,2009-03-21,9,1
5333,2013-06-18,729,2
5334,2015-08-08,827,4
5335,2014-11-12,337,2
5336,2007-06-30,577,1
5337,2013-11-28,690,4
5338,2013-03-25,278,3
5339,2012-11-11,130,2
5340,2013-03-01,53,3
5341,2014-05-23,209,3
5342,2013-12-06,450,2
5343,2011-05-30,389,3
5344,2006-11-28,296,2
5345,2014-08-27,403,2
5346,2015-03-26,626,1
5347,2015-10-28,336,1
5348,2012-05-04,109,2
5349,2013-12-03,21,4
5350,2014-07-22,882,3
5351,2014-07-03,17,2
5352,2010-07-03,610,1
5353,2015-08-20,208,2
5354,2010-09-16,457,2
5355,2014-08-13,225,4
5356,2006-06-08,293,1
5357,2013-12-15,846,4
5358,2015-08-15,512,2
5359,2011-09-20,908,4
5360,2015-02-28,89,1
5361,2015-12-31,58,3
5362,2015-09-19,906,3
5363,2013-08-30,463,2
5364,2012-07-02,698,1
5365,2010-06-28,516,2
5366,2005-08-16,690,4
5367,2011-10-07,296,2
5368,2008-07-29,924,4
5369,2012-02-17,818,1
5370,2006-10-26,895,2
5371,2013-06-15,169,3
5372,2010-10-20,647,4
5373,2015-12-01,480,1
5374,2008-06-13,730,1
5375,2014-03-10,605,3
5376,2014-05-02,741,3
5377,2015-11-29,968,3
5378,2013-02-03,253,4
5379,2015-10-19,65,4
5380,2008-07-03,674,1
5381,2010-02-02,546,1
5382,2006-05-06,582,3
5383,2005-07-21,276,2
5384,2009-03-28,91,1
5385,2013-03-04,741,2
5386,2012-09-04,137,4
5387,2014-11-20,406,1
5388,2015-09-12,663,2
5389,2015-12-08,539,1
5390,2014-08-16,721,1
5391,2005-12-12,772,1
5392,2013-04-05,72,4
5393,2011-08-11,665,4
5394,2009-03-31,264,2
5395,2015-11-13,50,2
5396,2013-11-04,363,2
5397,2015-12-19,412,1
5398,2015-07-23,458,4
5399,2012-01-11,991,2
5400,2015-09-21,539,2
5401,2010-11-14,868,3
5402,2015-01-04,470,4
5403,2015-12-31,372,1
5404,2014-02-06,649,2
5405,2007-05-19,604,2
5406,2010-07-30,916,4
5407,2013-04-10,421,4
5408,2013-12-26,295,4
5409,2014-07-01,687,2
5410,2001-02-10,511,1
5411,2015-12-21,461,3
5412,2014-02-18,879,1
5413,2009-08-26,516,1
5414,2015-04-30,955,4
5415,2013-02-24,558,4
5416,2015-11-29,32,3
5417,2012-01-11,363,4
5418,2012-02-26,855,1
5419,2007-06-11,103,4
5420,2011-03-10,929,4
5421,2014-02-17,454,4
5422,2013-11-28,349,1
5423,2001-04-19,123,3
5424,2010-10-26,932,1
5425,2010-01-06,64,2
5426,2015-05-11,853,2
5427,2009-04-30,696,1
5428,2015-04-07,916,4
5429,2015-12-08,616,2
5430,2010-12-01,109,3
5431,2012-02-17,629,3
5432,2015-07-26,150,1
5433,2006-12-31,15,3
5434,2015-01-07,963,4
5435,2015-05-06,274,4
5436,2015-08-23,315,1
5437,2013-08-27,565,2
5438,2008-10-29,240,3
5439,2015-01-04,75,3
5440,2015-09-05,596,2
5441,2008-10-11,343,2
5442,2013-06-21,94,3
5443,2013-07-14,341,1
5444,2015-08-04,820,1
5445,2014-08-20,132,2
5446,2015-04-17,691,3
5447,2011-02-28,871,4
5448,2015-08-08,97,1
5449,2013-04-02,162,4
5450,2010-06-11,668,4
5451,2011-09-28,890,2
5452,2009-10-29,899,1
5453,2013-03-05,693,4
5454,2008-12-28,546,4
5455,2010-10-24,505,3
5456,2007-11-07,947,4
5457,2015-05-17,873,2
5458,2013-03-15,383,4
5459,2010-11-12,705,4
5460,2015-11-15,445,4
5461,2015-11-13,754,3
5462,2014-12-23,337,2
5463,2013-12-20,537,1
5464,2015-11-26,750,3
5465,2008-05-15,138,3
5466,2015-08-25,510,2
5467,2015-07-24,515,4
5468,2012-03-23,301,4
5469,2015-04-30,371,3
5470,2011-09-08,118,2
5471,2013-08-08,265,3
5472,2014-02-03,565,4
5473,2007-02-22,392,1
5474,2013-11-12,180,1
5475,2015-10-26,320,3
5476,2010-01-16,713,1
5477,2008-08-16,640,3
5478,2013-06-30,589,1
5479,2014-08-13,223,4
5480,2004-02-01,271,4
5481,2013-10-06,171,3
5482,2012-04-27,518,4
5483,2010-06-28,337,3
5484,2015-06-17,533,4
5485,2008-05-11,786,1
5486,2013-10-19,729,3
5487,2009-06-25,398,4
5488,2010-08-23,895,2
5489,2015-07-29,522,3
5490,2011-03-23,504,4
5491,2010-09-08,77,3
5492,2014-01-22,478,3
5493,2010-10-12,785,2
5494,2007-06-06,128,2
5495,2015-08-10,365,1
5496,2013-04-02,433,4
5497,2011-02-07,799,1
5498,2011-07-15,687,1
5499,2013-08-08,703,2
5500,2010-07-13,784,2
5501,2014-09-16,166,1
5502,2013-07-08,39,4
5503,2015-09-29,541,3
5504,2002-02-08,563,1
5505,2011-07-02,267,1
5506,2015-12-17,584,4
5507,2015-11-09,750,3
5508,2008-11-09,743,1
5509,2014-11-02,522,2
5510,2012-04-20,584,1
5511,2013-09-17,871,3
5512,2015-12-09,97,3
5513,2012-10-01,924,4
5514,2011-11-20,774,1
5515,2002-02-11,322,2
5516,2012-02-04,408,1
5517,2015-08-19,956,1
5518,2008-04-04,627,4
5519,2005-08-25,778,1
5520,2015-09-20,14,4
5521,2015-05-23,597,3
5522,2015-03-12,767,3
5523,2014-05-19,493,2
5524,2010-02-15,823,1
5525,2011-07-15,478,4
5526,2013-05-30,121,4
5527,2012-11-22,248,3
5528,2010-07-26,745,3
5529,2002-12-20,845,2
5530,2015-11-18,95,4
5531,2015-07-29,822,2
5532,2015-05-06,490,4
5533,2015-12-23,199,2
5534,2014-10-08,9,3
5535,2005-02-15,145,3
5536,2012-10-20,813,4
5537,2015-03-27,166,4
5538,2013-08-21,610,3
5539,2015-07-31,567,1
5540,2013-04-27,172,4
5541,2014-07-12,897,3
5542,2012-08-21,111,2
5543,2015-05-25,350,3
5544,2010-11-02,830,3
5545,2014-12-21,47,1
5546,2014-06-26,453,3
5547,2010-05-28,551,2
5548,2014-04-29,314,4
5549,2014-03-29,955,4
5550,2015-11-11,14,3
5551,2014-03-29,590,1
5552,2015-07-10,130,2
5553,2015-01-25,153,1
5554,2015-11-24,636,2
5555,2015-08-12,615,2
5556,2012-07-19,489,4
5557,2015-12-14,199,3
5558,2012-02-03,132,3
5559,2015-11-18,539,1
5560,2013-07-28,229,4
5561,2001-06-15,213,3
5562,2004-06-22,501,1
5563,2014-06-28,976,2
5564,2012-09-24,53,3
5565,2011-11-30,572,2
5566,2010-07-06,566,1
5567,2015-09-04,524,2
5568,2014-08-26,35,4
5569,2010-10-02,482,2
5570,2010-02-14,978,1
5571,2007-06-07,995,1
5572,2011-02-10,314,2
5573,2015-07-09,532,1
5574,2012-07-05,295,1
5575,2008-09-11,603,2
5576,2010-02-19,448,3
5577,2014-08-13,43,3
5578,2015-12-05,986,3
5579,2015-10-27,863,3
5580,2012-03-19,661,1
5581,2015-09-26,455,2
5582,2015-12-22,52,2
5583,2014-03-11,536,3
5584,2015-08-17,906,1
5585,2013-01-12,174,3
5586,2013-10-18,872,1
5587,2007-06-23,661,4
5588,2010-07-12,571,1
5589,2010-02-16,101,3
5590,2014-05-04,458,1
5591,2005-06-13,148,2
5592,2006-10-29,301,4
5593,2003-05-03,709,2
5594,2014-04-24,896,2
5595,2010-09-07,214,4
5596,2014-01-07,103,3
5597,2015-08-15,983,4
5598,2011-10-06,340,3
5599,2015-12-16,342,3
5600,2013-09-11,989,2
5601,2012-06-04,64,2
5602,2014-11-19,256,4
5603,2014-10-22,922,3
5604,2015-09-21,224,1
5605,2012-01-20,837,3
5606,2013-07-24,553,2
5607,2015-09-03,136,4
5608,2009-05-18,326,1
5609,2013-10-26,1000,3
5610,2015-05-30,621,4
5611,2013-04-13,698,3
5612,2014-09-03,728,3
5613,2015-11-09,760,3
5614,2006-05-17,492,3
5615,2011-08-28,138,1
5616,2014-11-21,382,3
5617,2015-04-28,420,3
5618,2003-10-15,417,3
5619,2015-03-24,526,4
5620,2015-06-07,532,2
5621,2015-08-12,441,1
5622,2013-12-10,273,2
5623,2014-12-28,804,2
5624,2006-10-30,681,3
5625,2015-11-22,46,1
5626,2012-10-06,818,1
5627,2007-04-10,911,3
5628,2015-05-25,506,2
5629,2006-09-13,591,2
5630,2015-10-23,597,4
5631,2015-04-01,824,4
5632,2014-08-17,691,2
5633,2010-11-22,519,3
5634,2006-05-17,669,2
5635,2011-04-13,132,3
5636,2009-03-21,845,1
5637,2009-05-14,580,3
5638,2007-08-07,501,3
5639,2015-07-15,428,3
5640,2009-01-08,776,4
5641,2011-07-09,558,4
5642,2012-12-20,253,1
5643,2008-09-03,696,4
5644,2015-08-07,651,2
5645,2014-09-08,671,4
5646,2007-09-22,430,3
5647,2013-10-24,587,3
5648,2015-07-29,406,1
5649,2015-12-11,412,1
5650,2015-07-15,256,1
5651,2013-01-10,418,1
5652,2015-09-01,918,4
5653,2005-08-10,346,2
5654,2014-05-31,354,1
5655,2014-11-12,812,2
5656,2015-10-08,385,3
5657,2009-08-12,41,3
5658,2009-01-16,282,4
5659,2015-07-06,306,4
5660,2009-08-16,981,3
5661,2013-03-06,396,4
5662,2014-12-19,976,3
5663,2011-08-10,232,3
5664,2014-02-14,485,2
5665,2014-11-24,655,4
5666,2005-05-07,591,3
5667,2011-02-12,802,3
5668,2013-02-22,363,4
5669,2014-12-19,519,4
5670,2011-02-16,132,4
5671,2009-12-11,743,1
5672,2014-03-02,495,2
5673,2015-07-17,493,2
5674,2015-10-06,765,2
5675,2014-05-29,41,3
5676,2007-05-03,262,1
5677,2015-06-22,962,1
5678,2006-11-11,858,1
5679,2014-12-30,923,2
5680,2008-08-28,994,4
5681,2005-08-24,44,3
5682,2011-01-14,182,2
5683,2006-07-06,273,2
5684,2015-08-26,568,2
5685,2015-12-26,903,2
5686,2010-08-19,710,4
5687,2011-03-22,891,2
5688,2009-07-24,629,3
5689,2013-07-31,469,3
5690,2011-06-06,872,4
5691,2009-03-20,713,3
5692,2015-02-14,456,3
5693,2013-01-08,118,1
5694,2013-03-25,558,1
5695,2015-02-02,799,2
5696,2015-12-12,971,1
5697,2010-10-02,904,3
5698,2015-11-06,480,4
5699,2015-10-02,315,2
5700,2013-02-23,394,1
5701,2009-12-02,895,1
