id1,id2,friended_on
302,974,2015-04-13
333,15,2005-09-27
303,945,2015-11-03
325,265,2015-11-28
327,206,2014-04-11
313,640,2013-06-16
313,642,2010-08-13
327,214,2010-02-07
307,835,2013-05-18
324,311,2014-08-17
331,94,2012-06-07
308,808,2015-02-22
313,654,2008-12-23
316,562,2009-10-03
316,564,2015-11-29
329,162,2015-01-18
328,194,2015-12-27
307,845,2013-09-26
311,722,2014-02-09
315,599,2015-04-15
316,569,2011-06-26
305,910,2015-04-10
326,260,2003-09-26
334,13,2015-12-05
304,943,2015-08-28
331,107,2015-09-03
318,511,2014-01-25
308,821,2012-11-29
328,201,2015-04-11
315,606,2015-10-17
304,947,2015-06-05
307,854,2013-10-23
305,916,2014-08-16
315,608,2015-06-07
318,517,2009-07-20
308,828,2015-05-26
311,740,2015-10-27
322,401,2009-10-19
308,836,2014-03-10
305,930,2015-05-15
325,310,2015-12-18
335,1,2015-11-12
329,188,2015-01-26
334,34,2015-08-25
330,160,2014-07-03
334,36,2015-12-12
330,162,2015-06-03
327,256,2015-04-20
331,132,2011-07-19
320,473,2014-12-15
335,9,2015-11-25
330,166,2015-09-10
317,569,2015-03-07
314,663,2015-03-25
327,260,2011-02-22
327,261,2007-08-01
330,168,2015-07-28
323,386,2011-08-31
308,856,2014-06-10
317,577,2010-05-18
330,174,2014-05-27
333,82,2014-01-15
321,454,2011-12-27
307,889,2015-10-12
334,53,2015-05-27
305,953,2015-06-20
306,923,2015-04-19
313,706,2005-02-26
313,707,2014-02-18
315,649,2015-04-06
324,372,2015-12-25
326,310,2015-01-21
316,621,2015-08-27
329,218,2014-11-13
317,591,2009-04-03
308,872,2014-02-01
335,39,2015-12-10
315,659,2015-12-05
306,938,2015-04-29
308,879,2014-07-05
309,848,2015-02-01
314,695,2015-11-12
316,634,2010-09-09
308,882,2012-05-15
335,46,2015-12-18
324,387,2015-02-16
319,545,2014-05-25
332,143,2015-12-14
310,828,2015-04-27
311,797,2013-10-21
306,952,2015-11-22
322,457,2007-10-10
335,54,2015-12-11
314,706,2015-03-30
321,490,2011-06-27
313,739,2005-03-28
317,616,2011-03-31
306,960,2015-03-25
310,837,2015-03-13
313,748,2015-10-04
315,687,2015-06-29
311,812,2014-11-14
310,846,2015-05-26
335,72,2015-12-31
331,196,2011-11-22
336,42,2015-03-15
324,415,2014-03-18
336,44,2015-08-09
336,45,2014-09-14
314,730,2009-12-07
324,420,2015-04-09
318,606,2009-08-31
308,921,2013-03-07
313,768,2013-02-11
316,675,2015-05-31
308,926,2015-09-07
306,988,2015-07-11
314,741,2013-11-19
306,989,2015-02-21
326,370,2014-12-13
322,494,2013-06-19
308,929,2012-11-10
327,340,2015-01-01
311,836,2014-08-31
326,373,2008-07-03
335,95,2015-11-12
321,529,2015-03-11
326,376,2014-01-24
308,935,2015-02-11
328,315,2015-05-23
327,346,2012-12-11
338,5,2014-12-13
320,564,2015-06-12
323,473,2009-11-01
310,876,2015-12-22
310,877,2013-12-20
328,321,2012-05-29
329,290,2013-11-08
325,415,2015-12-22
318,636,2015-03-25
321,543,2009-01-16
308,947,2013-06-13
334,141,2015-04-02
332,204,2015-11-16
322,515,2015-07-07
335,113,2015-12-14
318,640,2014-08-09
335,114,2015-12-06
330,269,2015-07-07
336,84,2014-04-18
310,894,2015-08-22
308,956,2015-04-19
326,399,2007-12-25
311,864,2014-12-16
331,247,2007-06-10
320,588,2015-03-27
335,124,2015-12-23
339,2,2015-08-08
318,654,2007-05-08
310,904,2012-09-23
313,811,2015-05-25
309,936,2015-02-21
316,719,2013-06-19
335,133,2015-12-06
332,227,2015-11-22
327,384,2007-11-06
309,942,2013-09-05
310,913,2015-01-14
325,450,2015-12-20
329,330,2014-07-08
339,21,2012-11-21
338,52,2015-12-29
323,517,2008-08-17
335,148,2015-12-03
335,151,2015-12-30
316,742,2005-08-29
332,246,2015-12-10
338,60,2013-10-31
324,498,2015-03-06
340,2,2015-10-23
329,345,2015-08-29
330,314,2013-02-13
318,688,2007-07-25
328,379,2015-12-12
310,938,2014-12-24
335,165,2015-11-29
336,136,2015-03-09
315,787,2015-08-07
329,353,2015-02-21
329,354,2014-08-28
316,757,2015-09-01
317,729,2014-04-19
314,823,2008-11-04
323,545,2012-05-31
330,329,2014-07-08
340,19,2013-08-21
309,981,2011-08-01
327,424,2015-01-26
332,270,2015-12-02
330,332,2015-11-29
316,766,2014-11-27
317,736,2015-08-03
316,769,2015-09-01
327,428,2013-09-03
310,956,2015-03-09
335,182,2015-12-09
314,835,2011-09-26
328,401,2014-07-22
336,155,2014-04-11
317,745,2010-08-23
310,963,2013-01-15
328,405,2012-10-15
341,3,2015-12-27
330,345,2015-08-10
314,843,2015-12-31
338,99,2012-08-20
327,440,2015-03-17
323,564,2011-08-19
315,813,2015-09-28
328,411,2015-06-17
333,256,2015-03-25
336,165,2014-11-23
327,444,2010-01-01
341,11,2013-07-11
318,725,2009-09-16
341,14,2013-08-17
322,604,2013-10-12
322,607,2012-02-29
325,515,2015-11-24
319,704,2014-09-16
329,395,2014-04-15
317,768,2013-09-02
340,55,2013-09-26
335,210,2015-11-27
325,524,2015-11-23
332,310,2015-11-14
340,66,2015-11-30
313,906,2015-06-29
334,257,2015-10-31
321,661,2015-01-30
331,356,2013-02-04
340,77,2012-04-01
329,420,2015-09-15
316,825,2014-04-12
317,794,2015-01-16
332,330,2015-11-29
317,796,2009-10-25
314,890,2014-11-30
330,394,2015-05-10
319,738,2015-09-30
332,336,2015-12-07
341,57,2013-12-10
333,306,2015-02-10
330,400,2015-09-18
324,589,2015-03-15
331,372,2015-12-30
335,248,2015-12-31
325,562,2015-12-21
325,566,2015-11-29
338,163,2015-12-20
323,630,2007-12-04
317,817,2015-03-08
312,973,2015-03-13
334,292,2015-10-28
326,543,2006-01-26
312,978,2015-03-25
318,792,2012-04-11
334,297,2015-06-07
343,20,2006-10-16
321,703,2014-02-25
328,486,2012-06-08
319,766,2014-07-24
338,178,2013-01-18
319,767,2015-10-31
326,554,2013-01-11
313,958,2012-09-04
327,524,2013-08-17
338,185,2012-06-22
340,123,2012-09-06
317,837,2008-11-06
344,3,2015-09-17
324,623,2015-09-14
332,376,2015-11-27
341,99,2012-06-03
331,409,2011-06-13
327,533,2015-02-23
339,165,2015-05-23
340,134,2013-09-16
338,197,2015-06-03
336,259,2015-10-16
326,570,2015-05-30
316,881,2005-06-27
314,944,2015-03-27
331,419,2015-12-25
335,297,2015-12-18
335,298,2015-12-07
336,267,2014-03-22
317,856,2007-11-20
316,887,2015-12-07
336,269,2015-12-27
325,611,2015-12-10
336,270,2015-03-27
332,395,2015-12-01
329,489,2014-02-03
339,181,2014-12-19
335,308,2015-11-28
330,463,2014-05-29
319,805,2014-06-05
324,651,2014-12-02
338,219,2015-10-05
319,809,2015-05-31
320,778,2015-04-05
328,532,2015-09-08
333,378,2015-01-05
314,969,2015-08-14
327,567,2012-09-02
333,386,2014-05-25
329,510,2013-09-08
341,138,2012-08-01
317,885,2010-01-09
337,266,2015-07-19
344,50,2014-12-29
342,112,2015-12-26
336,298,2014-12-23
328,547,2013-12-19
334,362,2015-02-07
330,489,2013-12-26
344,55,2011-06-16
332,427,2015-12-02
330,491,2014-04-12
337,274,2013-08-01
336,306,2015-04-19
325,647,2015-12-30
342,120,2015-12-30
333,400,2015-05-07
339,214,2011-08-29
328,556,2015-06-24
332,434,2015-11-12
345,31,2015-12-02
329,528,2015-12-18
345,33,2015-08-02
314,995,2010-02-07
340,190,2014-11-30
345,35,2015-11-24
317,905,2010-04-23
319,844,2015-08-26
336,318,2014-03-10
315,970,2015-07-10
321,785,2011-04-03
329,538,2014-10-16
326,632,2014-07-15
328,571,2014-07-18
343,106,2013-06-03
317,913,2013-09-01
325,665,2015-12-24
335,356,2015-11-24
344,77,2005-12-25
336,332,2015-12-07
339,239,2011-11-14
329,551,2014-08-17
325,680,2015-12-11
342,154,2015-12-19
330,526,2014-03-21
326,651,2015-05-13
330,527,2013-08-28
342,156,2015-12-20
345,65,2015-08-17
320,841,2015-12-18
318,904,2013-04-04
330,532,2015-05-17
339,254,2011-08-30
320,843,2015-12-24
326,660,2015-05-13
335,381,2015-12-16
316,970,2015-12-02
342,169,2015-12-27
334,417,2015-03-05
330,541,2015-06-25
316,981,2006-01-25
328,611,2012-03-05
346,54,2015-12-13
344,119,2015-06-08
343,150,2004-01-25
338,306,2015-12-20
332,492,2015-11-15
316,990,2014-05-18
330,556,2014-02-14
334,432,2015-03-25
334,433,2015-12-18
335,405,2015-12-21
336,374,2015-02-14
343,160,2012-06-05
342,192,2015-12-19
326,688,2012-01-02
325,720,2015-12-23
340,256,2015-05-01
318,938,2015-03-31
325,723,2015-11-17
324,755,2015-04-16
320,879,2015-06-16
348,14,2013-08-23
347,46,2015-12-26
328,638,2010-01-18
333,484,2010-11-26
336,391,2015-09-23
321,856,2012-01-28
333,485,2012-03-10
317,984,2010-02-11
343,178,2014-04-27
333,492,2008-07-29
336,402,2014-04-20
318,960,2012-10-28
333,496,2014-03-04
338,341,2013-08-20
338,343,2012-06-27
327,684,2013-12-11
329,623,2015-12-22
321,871,2012-10-15
339,314,2010-03-06
332,532,2015-12-12
328,657,2015-12-07
337,380,2013-01-09
339,319,2015-06-04
335,444,2015-11-29
346,104,2013-03-26
319,941,2015-03-08
335,447,2015-11-30
321,882,2013-07-24
323,820,2012-04-25
349,16,2010-12-03
336,420,2015-12-02
335,453,2015-12-26
348,51,2012-11-06
324,797,2014-07-28
345,146,2015-11-22
340,302,2015-09-26
346,123,2011-07-31
327,713,2009-09-08
319,962,2013-12-28
343,219,2012-08-01
320,932,2015-06-24
342,252,2015-12-16
323,843,2015-12-15
332,564,2015-12-23
343,223,2010-11-29
345,162,2015-09-18
318,1000,2010-03-06
348,71,2012-11-17
347,102,2009-10-22
340,320,2015-03-30
332,569,2015-11-12
329,663,2014-02-19
335,478,2015-12-19
340,327,2015-01-01
345,174,2015-08-14
325,795,2015-11-21
328,704,2012-12-22
342,271,2015-12-16
350,25,2014-08-27
319,987,2014-07-27
341,306,2015-06-05
330,647,2014-10-14
348,89,2013-07-25
330,650,2015-10-09
319,991,2013-11-10
337,434,2015-02-27
339,373,2012-05-30
341,311,2015-06-03
327,746,2015-08-25
332,592,2015-12-17
335,500,2015-12-28
327,748,2014-11-12
345,194,2015-09-29
342,288,2015-12-25
331,629,2011-12-06
325,816,2015-12-15
333,572,2010-03-20
325,822,2015-12-29
348,109,2015-05-07
347,141,2012-05-26
350,53,2015-12-13
328,735,2015-04-14
335,522,2015-12-31
341,338,2013-08-20
337,463,2012-04-08
322,932,2010-01-01
335,531,2015-12-11
322,936,2008-10-25
349,99,2010-01-04
342,317,2015-12-26
351,39,2015-12-30
340,380,2012-10-06
344,257,2012-03-30
348,136,2012-05-29
340,384,2012-04-16
324,881,2015-09-19
321,976,2014-03-02
343,295,2014-01-24
335,543,2015-11-21
332,637,2015-12-08
341,360,2012-12-14
325,857,2015-12-20
327,796,2011-03-27
346,207,2003-01-20
321,983,2015-05-12
329,735,2015-11-03
334,581,2015-12-09
338,458,2015-03-11
322,955,2014-01-24
321,987,2010-12-25
329,739,2014-02-23
351,58,2015-11-08
345,246,2015-09-07
329,744,2013-07-08
340,404,2012-09-01
352,32,2015-04-16
335,561,2015-12-03
348,158,2014-03-24
353,4,2015-02-02
332,656,2015-12-29
333,626,2015-09-24
341,378,2011-12-22
344,288,2015-09-17
350,102,2013-05-05
348,165,2012-11-02
329,755,2014-10-18
353,11,2015-11-12
346,232,2009-08-11
326,857,2015-11-12
331,703,2013-03-22
349,146,2010-02-12
322,985,2014-10-17
325,893,2015-12-12
348,182,2015-04-11
327,834,2014-08-02
343,338,2012-06-27
349,152,2010-06-30
322,989,2014-10-17
336,556,2015-03-23
353,30,2015-04-15
344,310,2014-05-19
350,125,2015-03-08
327,839,2012-04-21
334,624,2015-05-10
329,780,2014-03-13
325,904,2015-12-13
332,687,2015-11-19
325,905,2015-12-12
354,7,2015-12-27
327,845,2008-12-08
341,411,2014-11-12
342,381,2015-12-17
336,569,2015-01-03
340,448,2011-11-07
333,669,2010-02-05
348,205,2015-01-20
328,827,2010-08-16
327,859,2011-08-24
329,799,2013-07-06
337,551,2013-07-25
328,831,2014-02-23
345,305,2015-12-28
328,833,2015-03-16
334,650,2015-09-21
338,527,2015-05-14
336,590,2015-09-22
345,312,2015-09-21
323,994,2014-08-16
345,313,2015-08-23
328,840,2014-02-22
338,532,2015-09-22
332,718,2015-12-07
351,131,2015-11-21
354,41,2014-09-14
333,693,2011-03-30
342,415,2015-12-30
324,974,2014-07-12
345,329,2015-08-29
345,330,2015-08-10
328,860,2013-04-29
330,799,2013-11-12
350,179,2014-12-29
346,308,2015-11-20
352,122,2015-04-03
340,497,2011-09-01
353,99,2012-12-03
344,381,2015-03-07
349,226,2015-11-10
328,879,2011-06-06
330,818,2013-11-29
340,509,2015-12-22
336,637,2015-01-21
346,327,2012-12-11
336,640,2014-05-05
340,517,2011-07-23
356,21,2015-06-26
336,642,2015-03-27
353,116,2015-11-08
344,396,2012-09-30
330,831,2014-07-26
350,213,2014-09-25
356,27,2015-01-05
349,246,2015-08-01
335,681,2015-11-24
334,715,2015-09-10
349,255,2010-07-01
335,694,2015-12-16
333,756,2015-12-21
338,603,2015-10-02
343,451,2012-12-24
337,638,2008-11-22
356,50,2015-10-24
336,671,2015-09-28
356,52,2015-12-04
351,207,2015-11-20
356,54,2015-12-08
333,772,2009-07-26
346,369,2005-09-17
355,90,2012-07-18
334,742,2015-03-03
341,527,2015-06-25
330,868,2013-07-16
346,379,2015-06-26
343,473,2014-09-04
332,814,2015-12-28
336,691,2014-08-13
352,196,2014-02-27
341,537,2013-06-02
335,726,2015-12-03
345,419,2015-12-18
353,171,2015-11-15
353,172,2015-04-24
338,637,2014-10-24
354,142,2015-12-24
327,980,2012-06-19
353,175,2015-06-05
358,21,2013-11-27
335,735,2015-12-02
346,394,2006-01-16
351,243,2015-11-28
341,556,2014-04-25
335,745,2015-11-30
336,715,2014-11-22
330,901,2014-03-08
331,873,2011-10-06
355,129,2015-08-29
328,968,2015-06-04
350,288,2015-02-23
335,756,2015-11-30
333,819,2013-10-29
355,138,2012-05-11
356,107,2015-08-25
336,727,2015-02-23
356,108,2010-02-15
345,450,2015-09-28
346,422,2012-04-02
332,858,2015-12-28
355,146,2015-05-09
332,860,2015-12-16
328,986,2012-06-15
351,273,2015-12-13
355,150,2015-04-28
332,865,2015-12-19
331,896,2008-09-23
347,401,2014-12-29
353,216,2012-11-04
329,962,2015-08-10
355,156,2014-03-13
331,903,2015-12-08
331,904,2015-03-02
344,503,2007-02-15
336,752,2015-06-06
357,103,2010-10-25
332,881,2015-12-01
356,137,2010-09-09
347,416,2015-01-01
329,976,2015-03-04
344,512,2015-04-20
338,698,2015-01-22
329,978,2015-11-30
353,239,2013-07-28
356,146,2015-04-14
334,829,2015-11-26
345,489,2015-12-30
334,830,2015-09-13
357,117,2007-05-25
356,151,2009-08-25
347,430,2014-02-15
353,247,2014-10-27
356,155,2010-12-07
338,714,2015-10-29
334,838,2015-12-31
351,311,2015-12-10
357,125,2014-11-25
339,683,2011-12-02
336,776,2015-01-07
351,313,2015-11-26
332,905,2015-11-24
353,254,2013-09-17
341,628,2015-03-12
357,132,2014-02-13
334,846,2015-11-22
356,165,2009-06-09
361,13,2013-09-08
337,757,2015-07-31
358,107,2013-05-18
353,262,2013-11-17
342,607,2015-12-16
340,670,2011-08-21
338,734,2015-05-05
341,641,2014-08-10
336,800,2015-01-19
343,586,2014-08-21
332,928,2015-12-21
354,247,2013-06-16
339,713,2013-03-01
343,592,2015-07-30
334,871,2015-07-19
334,873,2015-02-23
344,564,2008-09-14
349,409,2010-04-12
346,503,2011-01-31
349,414,2015-09-16
357,166,2015-02-07
343,603,2013-07-30
335,852,2015-11-19
349,420,2015-03-25
334,885,2014-12-10
332,947,2015-11-13
358,141,2012-03-23
343,610,2014-12-02
349,424,2015-03-12
345,549,2015-10-25
360,85,2014-09-03
335,861,2015-11-12
333,923,2013-12-09
347,489,2013-10-11
337,799,2013-08-18
339,741,2010-06-10
357,183,2011-01-21
344,587,2010-01-12
338,773,2014-10-28
355,248,2014-12-09
353,310,2014-05-09
355,250,2014-07-27
362,34,2014-10-13
343,623,2015-02-26
336,841,2014-05-18
338,781,2015-12-08
351,382,2015-12-13
359,136,2014-09-29
361,74,2013-12-14
358,167,2011-05-07
337,819,2013-08-24
339,758,2015-07-17
342,667,2015-12-21
357,202,2013-12-06
351,388,2015-12-15
333,947,2015-04-30
343,638,2010-03-05
353,329,2015-02-21
337,826,2012-04-08
332,982,2015-11-23
362,53,2014-11-10
352,364,2014-07-17
350,427,2014-05-29
335,894,2015-12-21
358,181,2012-06-20
334,925,2015-03-29
345,584,2015-10-10
337,833,2014-07-04
335,896,2015-12-15
336,865,2014-08-20
345,586,2015-09-20
363,29,2015-10-12
345,587,2015-08-14
356,247,2012-04-27
340,745,2013-09-30
352,373,2014-11-06
363,33,2015-09-04
361,100,2015-04-14
345,596,2015-09-28
358,194,2010-06-28
358,197,2013-12-25
359,166,2014-04-03
349,477,2015-02-07
338,819,2014-05-13
343,666,2015-02-24
335,914,2015-12-28
357,235,2007-07-20
350,453,2013-09-24
354,329,2014-08-28
364,20,2007-11-07
346,578,2007-03-29
341,734,2015-11-25
353,363,2015-04-27
350,457,2014-05-18
359,179,2014-04-02
333,985,2013-12-16
353,366,2014-09-19
359,183,2012-08-21
344,648,2012-03-10
363,59,2015-06-02
363,61,2015-01-22
344,650,2015-03-27
363,62,2014-10-19
363,64,2011-03-13
335,932,2015-11-28
361,128,2011-09-07
356,283,2014-03-16
335,935,2015-11-21
335,938,2015-11-17
343,691,2003-01-24
334,972,2015-10-18
343,695,2015-12-27
348,540,2015-05-06
352,417,2014-08-13
349,513,2015-04-27
363,82,2014-05-24
364,52,2015-12-28
352,424,2014-11-10
343,704,2014-05-27
339,832,2010-04-21
346,619,2011-03-16
338,867,2015-11-24
350,495,2014-02-07
338,868,2015-06-20
347,591,2012-12-11
345,654,2015-08-03
346,625,2012-01-03
337,905,2003-04-10
338,874,2014-06-01
347,595,2015-05-05
349,534,2007-08-12
360,194,2013-01-20
336,938,2015-01-20
365,41,2015-09-12
360,197,2013-07-23
363,105,2015-03-11
363,108,2013-08-17
338,885,2014-03-30
364,80,2014-07-02
364,82,2015-03-09
356,331,2013-02-04
341,796,2015-07-28
358,270,2014-06-20
346,643,2011-06-14
353,426,2014-02-07
336,954,2014-02-15
356,335,2015-11-24
350,521,2015-11-08
350,522,2015-05-23
354,399,2010-06-25
350,523,2014-02-12
349,555,2015-08-06
362,153,2014-10-21
363,123,2014-03-15
336,960,2015-03-29
338,900,2014-05-23
360,219,2013-10-21
339,870,2015-11-09
337,933,2005-03-17
355,376,2015-08-29
363,128,2015-09-02
350,532,2015-11-10
353,440,2013-10-25
353,443,2013-02-11
349,567,2012-11-11
360,228,2015-03-23
361,197,2015-02-26
355,384,2012-10-11
367,14,2013-06-10
358,293,2004-09-30
349,573,2014-03-28
347,635,2015-12-17
338,916,2013-09-16
355,390,2013-03-02
365,81,2015-07-10
342,796,2015-12-22
340,859,2011-08-05
364,115,2011-09-11
343,767,2015-11-07
336,985,2015-07-28
362,180,2014-12-05
343,772,2015-10-10
337,959,2013-10-01
366,61,2014-10-05
356,372,2015-12-28
364,125,2012-08-04
340,871,2012-07-17
351,532,2015-12-12
352,502,2015-09-12
348,626,2015-03-16
345,722,2015-12-13
359,289,2013-12-29
350,569,2015-12-10
364,136,2013-02-18
364,137,2013-07-15
363,172,2014-12-31
355,420,2015-03-12
357,359,2015-09-05
337,980,2008-06-15
363,175,2015-11-11
354,456,2015-08-05
353,490,2015-10-05
365,119,2015-06-28
350,588,2013-05-10
360,279,2015-06-16
369,2,2015-10-31
345,748,2015-11-15
355,439,2012-10-10
340,906,2015-09-12
364,163,2015-09-11
342,845,2015-12-28
356,414,2011-12-12
364,167,2011-10-15
366,106,2015-02-01
358,360,2014-05-30
352,548,2015-03-03
353,518,2013-06-06
344,798,2012-06-18
369,27,2009-04-21
362,251,2015-12-09
350,623,2014-10-20
352,562,2015-12-25
367,98,2010-01-02
360,316,2012-12-31
345,781,2015-11-23
344,814,2014-08-22
356,444,2014-04-22
356,446,2015-11-28
350,635,2015-12-24
344,821,2010-05-25
359,357,2015-09-05
344,824,2015-02-19
356,453,2015-01-03
352,578,2015-01-16
342,889,2015-12-16
363,239,2015-08-20
344,829,2011-10-20
345,799,2015-11-28
363,244,2015-05-12
343,867,2015-12-22
344,837,2009-08-13
360,341,2012-12-14
356,467,2012-04-21
363,252,2015-04-13
357,438,2009-09-14
350,656,2013-07-30
367,134,2015-07-14
355,507,2013-10-11
368,106,2012-05-07
358,416,2014-05-05
348,727,2013-10-05
344,851,2015-08-11
342,914,2015-12-17
360,358,2014-05-30
359,389,2013-11-03
345,823,2015-12-05
344,858,2010-01-03
343,890,2013-05-20
358,425,2015-01-31
364,240,2006-12-30
367,149,2013-04-24
346,803,2008-11-01
364,247,2011-09-21
343,899,2014-12-15
346,808,2011-07-29
344,871,2009-08-10
369,102,2008-10-06
368,133,2015-01-24
351,661,2015-12-16
366,200,2014-10-09
353,604,2013-08-24
362,334,2015-02-07
364,272,2015-05-30
364,273,2005-08-07
344,894,2011-03-26
372,26,2015-12-14
364,277,2004-09-05
346,835,2010-02-04
351,680,2015-12-02
348,774,2012-09-27
356,526,2015-01-09
369,126,2011-06-28
351,686,2015-12-09
353,625,2012-11-12
367,193,2009-07-02
355,566,2015-08-03
348,784,2013-07-04
372,42,2015-12-31
368,170,2014-05-09
349,763,2012-02-07
344,918,2015-07-22
372,52,2015-12-12
342,984,2015-12-23
360,426,2014-07-17
351,707,2015-12-03
371,88,2013-03-16
348,802,2013-04-03
355,587,2012-03-06
362,370,2013-12-31
374,3,2015-05-29
366,251,2015-11-24
373,38,2012-09-26
346,879,2015-06-18
355,601,2015-12-05
363,353,2015-04-27
356,570,2015-05-25
367,235,2012-05-16
362,391,2013-08-21
348,825,2014-10-04
345,919,2015-08-31
344,952,2015-07-18
368,208,2015-08-08
354,644,2015-06-26
350,768,2013-03-04
365,306,2015-10-21
351,741,2015-12-16
358,524,2013-07-14
374,32,2015-12-03
348,840,2014-11-26
353,686,2014-08-25
375,9,2015-04-13
362,414,2014-05-15
364,352,2014-07-17
363,384,2014-02-01
372,107,2015-12-06
366,293,2008-07-30
360,479,2013-03-26
355,635,2015-12-23
356,605,2011-11-22
346,915,2014-07-09
344,981,2008-10-12
360,486,2013-12-07
345,951,2015-11-14
373,86,2008-04-18
364,372,2015-11-28
345,964,2015-11-07
348,871,2013-10-09
363,407,2015-05-06
364,381,2013-06-06
350,821,2014-01-05
363,418,2015-04-20
374,77,2015-11-22
347,915,2014-11-22
346,947,2015-12-17
376,17,2014-11-16
360,514,2015-12-02
362,453,2015-10-05
364,391,2013-09-20
349,857,2015-09-24
360,517,2013-06-26
360,518,2014-09-21
350,830,2014-10-26
358,584,2014-09-25
347,926,2013-10-23
348,897,2012-07-05
374,93,2015-07-07
367,311,2014-07-26
362,469,2014-10-22
370,223,2014-12-28
369,256,2015-12-15
346,972,2011-01-20
366,353,2014-09-19
372,168,2015-12-15
346,975,2015-11-01
377,14,2013-02-06
351,828,2015-11-12
358,613,2015-09-25
348,927,2014-03-06
356,680,2015-03-29
364,433,2015-08-17
350,870,2015-07-16
348,932,2012-12-17
363,467,2015-02-15
373,160,2014-06-26
357,660,2005-10-01
375,104,2015-04-18
364,446,2015-10-03
353,789,2015-02-11
355,729,2015-05-18
375,110,2013-09-17
363,482,2012-04-13
364,454,2012-01-21
376,82,2013-07-21
363,489,2012-05-11
359,614,2015-06-13
348,956,2015-10-24
355,740,2014-04-04
372,213,2015-12-08
363,493,2014-05-12
369,308,2013-07-14
370,277,2013-09-02
372,217,2015-12-05
364,466,2010-09-08
360,590,2013-10-18
349,933,2013-04-06
377,66,2015-11-27
373,191,2015-04-14
356,719,2010-04-08
361,565,2014-06-13
374,163,2015-09-19
351,877,2015-12-14
367,383,2012-04-26
357,693,2011-12-28
367,386,2014-08-28
379,15,2015-08-19
362,542,2014-05-23
376,113,2015-09-29
379,21,2013-02-28
