id,created_on,creator_id,content
15042,2013-06-09,272,Text
15043,2015-05-25,968,Text
15046,2007-06-01,457,Text
15051,2008-05-29,987,Text
15052,2015-09-14,592,Text
15055,2012-06-04,555,Text
15057,2015-05-25,943,Text
15061,2014-10-28,513,Text
15065,2011-08-09,929,Text
15066,2007-08-15,214,Text
15069,2015-11-29,263,Text
15072,2012-04-16,737,Text
15075,2010-10-10,868,Text
15084,2013-12-02,376,Text
15094,2015-09-20,411,Text
15102,2007-08-07,317,Text
15103,2015-11-18,53,Text
15106,2005-01-25,357,Text
15107,2012-08-14,572,Text
15109,2009-09-08,571,Text
15110,2015-09-07,538,Text
15111,2015-09-01,345,Text
15123,2015-02-27,496,Text
15129,2011-08-16,607,Text
15131,2015-12-31,903,Text
15137,2014-05-08,40,Text
15149,2010-04-21,866,Text
15151,2015-01-22,532,Text
15156,2015-01-19,100,Text
15157,2009-04-17,99,Text
15158,2013-07-17,234,Text
15159,2015-12-24,635,Text
15161,2013-05-25,888,Text
15163,2010-03-19,395,Text
15167,2015-10-09,295,Text
15177,2003-09-29,966,Text
15178,2011-03-29,217,Text
15185,2008-04-03,146,Text
15189,2004-04-27,866,Text
15195,2014-12-13,10,Text
15211,2009-03-10,283,Text
15218,2010-01-07,669,Text
15222,2005-10-17,258,Text
15229,2013-03-09,586,Text
15232,2013-01-19,745,Text
15234,2014-03-06,976,Text
15237,2015-12-19,867,Text
15239,2014-09-20,788,Text
15243,2008-02-28,442,Text
15247,2012-01-04,661,Text
15256,2015-02-01,892,Text
15257,2012-03-17,152,Text
15258,2015-08-20,515,Text
15259,2015-12-26,153,Text
15261,2010-07-19,257,Text
15263,2005-12-04,271,Text
15266,2007-03-21,120,Text
15268,2010-01-31,809,Text
15269,2015-12-31,184,Text
15272,2015-06-22,204,Text
15274,2015-08-19,516,Text
15280,2012-04-29,786,Text
15284,2009-01-08,913,Text
15286,2015-12-18,570,Text
15292,2011-08-03,22,Text
15296,2015-05-13,597,Text
15301,2003-09-11,122,Text
15303,2013-09-30,453,Text
15304,2009-12-20,964,Text
15311,2012-07-27,631,Text
15318,2003-01-18,77,Text
15321,2015-11-15,652,Text
15325,2014-06-13,493,Text
15329,2011-12-14,284,Text
15331,2013-08-04,967,Text
15334,2011-09-24,904,Text
15337,2012-02-25,33,Text
15341,2013-12-16,89,Text
15346,2015-05-14,734,Text
15352,2006-01-13,182,Text
15359,2006-05-29,856,Text
15363,2014-10-28,783,Text
15366,2014-09-07,658,Text
15369,2010-01-28,317,Text
15372,2015-08-20,699,Text
15379,2015-02-13,488,Text
15380,2014-12-09,537,Text
15381,2004-04-05,86,Text
15385,2014-09-04,812,Text
15387,2010-08-31,478,Text
15390,2006-10-10,681,Text
15399,2014-04-25,451,Text
15401,2012-07-27,99,Text
15404,2011-03-02,500,Text
15410,2013-07-14,703,Text
15412,2015-06-30,761,Text
15414,2010-02-02,284,Text
15417,2003-04-03,574,Text
15418,2015-01-19,707,Text
15423,2006-12-10,235,Text
15433,2012-08-29,289,Text
15434,2011-11-16,527,Text
15445,2014-07-21,850,Text
15452,2013-07-20,187,Text
15454,2008-02-18,634,Text
15462,2015-11-23,230,Text
15471,2015-07-17,597,Text
15481,2015-04-30,748,Text
15482,2008-11-07,509,Text
15485,2008-06-23,389,Text
15486,2014-07-28,289,Text
15488,2010-02-25,995,Text
15494,2006-10-19,913,Text
15504,2015-03-11,986,Text
15510,2012-04-30,845,Text
15517,2015-02-21,269,Text
15520,2014-03-20,755,Text
15528,2015-04-01,47,Text
15529,2015-02-12,866,Text
15530,2015-11-25,453,Text
15534,2014-11-24,19,Text
15537,2015-01-06,132,Text
15539,2007-09-13,920,Text
15540,2010-02-02,490,Text
15542,2015-11-30,695,Text
15547,2006-07-28,797,Text
15549,2012-01-15,985,Text
15565,2014-04-26,740,Text
15566,2015-06-01,880,Text
15573,2014-11-03,825,Text
15580,2015-06-16,161,Text
15583,2013-01-25,594,Text
15587,2015-08-07,345,Text
15588,2012-07-24,459,Text
15589,2015-12-12,521,Text
15596,2010-04-25,845,Text
15598,2014-10-23,655,Text
15599,2015-07-21,53,Text
15601,2010-02-12,646,Text
15603,2015-07-07,757,Text
15608,2006-10-19,251,Text
15610,2013-05-03,804,Text
15621,2003-02-07,422,Text
15638,2013-04-18,602,Text
15642,2012-08-17,91,Text
15646,2014-11-16,798,Text
15648,2012-06-28,855,Text
15651,2015-12-09,903,Text
15661,2011-10-15,556,Text
15663,2011-08-28,892,Text
15669,2015-07-27,937,Text
15671,2011-03-05,295,Text
15674,2015-05-04,184,Text
15675,2014-02-13,914,Text
15678,2009-12-10,442,Text
15681,2005-03-02,670,Text
15691,2014-02-28,238,Text
15696,2014-08-01,232,Text
15697,2015-06-05,548,Text
15703,2015-09-23,652,Text
15704,2011-12-27,437,Text
15710,2012-10-06,457,Text
15714,2015-12-15,420,Text
15718,2009-12-02,73,Text
15720,2008-09-19,722,Text
15721,2013-05-18,716,Text
15728,2014-10-11,252,Text
15732,2015-06-06,736,Text
15737,2011-04-05,869,Text
15738,2011-10-01,317,Text
15739,2014-09-20,511,Text
15742,2013-06-27,897,Text
15753,2013-02-06,925,Text
15761,2014-10-20,224,Text
15762,2013-06-11,523,Text
15768,2008-11-08,72,Text
15777,2013-05-17,5,Text
15780,2013-07-01,442,Text
15781,2007-02-16,797,Text
15782,2007-10-17,91,Text
15787,2014-03-12,963,Text
15789,2014-02-20,665,Text
15790,2014-02-19,701,Text
15791,2015-12-23,7,Text
15792,2012-05-03,119,Text
15794,2011-12-05,288,Text
15795,2011-06-22,685,Text
15797,2011-05-11,687,Text
15806,2015-11-12,96,Text
15808,2010-04-04,155,Text
15810,2013-10-31,778,Text
15815,2012-04-11,234,Text
15819,2012-11-15,642,Text
15822,2012-11-03,930,Text
15826,2011-01-23,403,Text
15828,2009-08-09,613,Text
15833,2005-07-21,154,Text
15846,2014-03-28,477,Text
15848,2014-09-26,57,Text
15851,2015-12-22,198,Text
15862,2015-09-05,913,Text
15864,2004-06-28,960,Text
15865,2011-10-13,196,Text
15871,2014-07-10,836,Text
15875,2010-07-14,246,Text
15879,2015-08-23,579,Text
15884,2010-02-18,763,Text
15887,2014-06-01,971,Text
15892,2005-06-23,832,Text
15893,2015-10-05,74,Text
15895,2014-12-13,735,Text
15899,2014-04-11,746,Text
15900,2015-08-09,521,Text
15902,2015-08-09,515,Text
15906,2014-01-09,847,Text
15908,2006-08-05,273,Text
15911,2010-10-09,598,Text
15912,2015-05-28,969,Text
15918,2004-02-03,696,Text
15922,2011-06-17,297,Text
15924,2014-11-19,290,Text
15930,2007-07-23,534,Text
15931,2014-07-21,953,Text
15936,2008-06-29,196,Text
15937,2007-10-20,167,Text
15939,2015-02-08,12,Text
15940,2008-03-16,415,Text
15942,2015-06-17,729,Text
15946,2010-06-22,603,Text
15948,2015-05-09,769,Text
15951,2012-03-22,386,Text
15954,2015-11-27,765,Text
15955,2010-05-06,601,Text
15956,2015-05-31,597,Text
15963,2010-09-17,835,Text
15964,2012-11-06,503,Text
15965,2015-11-05,735,Text
15966,2014-10-15,15,Text
15967,2015-12-23,923,Text
15973,2003-06-16,561,Text
15982,2015-06-20,63,Text
15983,2015-09-22,865,Text
15984,2015-05-27,244,Text
15987,2009-02-08,38,Text
15988,2014-06-08,567,Text
15989,2007-02-05,491,Text
16000,2014-06-04,797,Text
16003,2012-03-20,127,Text
16012,2015-06-03,391,Text
16015,2014-02-10,574,Text
16020,2012-08-15,305,Text
16026,2011-08-29,397,Text
16034,2009-06-04,302,Text
16038,2015-08-05,312,Text
16041,2013-12-06,30,Text
16043,2015-09-22,769,Text
16048,2012-09-09,698,Text
16056,2013-08-11,943,Text
16058,2012-02-15,164,Text
16061,2013-09-23,908,Text
16064,2015-02-24,663,Text
16065,2015-01-31,910,Text
16069,2011-02-22,328,Text
16070,2013-01-15,49,Text
16071,2014-01-05,993,Text
16074,2005-11-18,509,Text
16076,2011-06-02,551,Text
16077,2011-11-18,439,Text
16081,2015-09-25,194,Text
16087,2011-08-29,482,Text
16091,2007-04-08,154,Text
16092,2011-04-21,981,Text
16097,2012-02-11,29,Text
16098,2015-05-24,399,Text
16099,2010-11-14,854,Text
16100,2008-12-24,120,Text
16102,2015-09-04,540,Text
16110,2015-04-12,501,Text
16111,2015-08-24,177,Text
16120,2012-05-22,733,Text
16122,2011-04-16,963,Text
16123,2015-04-12,523,Text
16124,2010-01-31,753,Text
16132,2014-04-03,911,Text
16133,2006-03-06,753,Text
16134,2015-01-12,106,Text
16138,2008-03-29,267,Text
16141,2014-01-01,697,Text
16150,2009-07-25,339,Text
16152,2013-01-26,878,Text
16154,2011-12-14,116,Text
16156,2015-07-18,637,Text
16158,2015-12-19,695,Text
16160,2000-09-16,396,Text
16162,2007-04-27,448,Text
16168,2014-10-03,672,Text
16170,2015-11-15,659,Text
16172,2009-07-09,354,Text
16179,2015-03-14,559,Text
16183,2013-11-16,739,Text
16189,2014-02-16,930,Text
16192,2006-04-12,491,Text
16195,2013-12-14,538,Text
16203,2010-07-10,349,Text
16215,2015-12-31,234,Text
16220,2010-12-04,717,Text
16221,2015-09-29,746,Text
16222,2001-06-27,326,Text
16223,2014-06-07,16,Text
16224,2014-09-17,975,Text
16226,2004-03-06,585,Text
16237,2015-12-24,950,Text
16241,2011-01-25,121,Text
16252,2012-02-17,770,Text
16253,2015-12-21,191,Text
16259,2014-08-12,94,Text
16262,2008-08-05,661,Text
16276,2013-01-31,57,Text
16277,2005-10-20,146,Text
16290,2013-10-22,619,Text
16291,2015-12-28,49,Text
16297,2015-12-02,811,Text
16300,2013-12-10,443,Text
16302,2007-04-02,87,Text
16303,2013-09-18,686,Text
16306,2012-03-17,610,Text
16307,2005-11-22,719,Text
16315,2015-11-20,199,Text
16324,2014-04-12,34,Text
16326,2014-10-09,711,Text
16333,2011-11-16,881,Text
16336,2012-08-14,502,Text
16343,2014-02-07,53,Text
16345,2015-08-28,104,Text
16353,2015-11-25,754,Text
16357,2015-09-19,475,Text
16366,2015-08-29,40,Text
16368,2011-03-19,292,Text
16369,2007-05-19,299,Text
16375,2015-08-09,791,Text
16377,2012-09-29,244,Text
16378,2012-07-23,87,Text
16381,2012-03-10,632,Text
16382,2014-06-02,439,Text
16384,2015-04-06,30,Text
16385,2012-08-28,387,Text
16387,2013-07-02,269,Text
16390,2012-11-14,282,Text
16391,2015-09-30,524,Text
16392,2013-10-19,110,Text
16393,2009-10-02,248,Text
16399,2009-10-30,497,Text
16401,2015-08-20,724,Text
16410,2007-12-04,593,Text
16411,2013-05-05,726,Text
16413,2006-04-10,47,Text
16414,2011-04-06,164,Text
16415,2013-07-31,491,Text
16422,2010-07-20,194,Text
16426,2015-08-18,248,Text
16429,2007-11-27,250,Text
16431,2014-07-27,755,Text
16432,2014-07-07,221,Text
16434,2012-06-21,76,Text
16439,2015-07-25,177,Text
16445,2015-08-22,3,Text
16447,2008-09-28,861,Text
16452,2010-02-08,930,Text
16455,2009-09-30,685,Text
16465,2015-11-17,34,Text
16466,2012-01-14,770,Text
16477,2013-12-29,620,Text
16480,2010-11-13,687,Text
16484,2004-07-27,810,Text
16500,2007-02-17,309,Text
16503,2014-02-27,104,Text
16507,2004-06-07,826,Text
16515,2015-12-23,838,Text
16519,2011-02-25,299,Text
16520,2012-09-27,552,Text
16524,2010-05-24,87,Text
16529,2012-05-20,461,Text
16530,2015-06-05,360,Text
16531,2012-11-10,174,Text
16545,2015-01-29,191,Text
16546,2014-10-03,112,Text
16555,2015-12-22,199,Text
16558,2014-11-23,64,Text
16560,2015-07-26,983,Text
16564,2012-11-06,109,Text
16568,2013-11-19,613,Text
16569,2015-10-30,400,Text
16571,2015-05-17,906,Text
16576,2015-07-19,757,Text
16578,2006-01-31,787,Text
16584,2015-03-08,693,Text
16585,2015-10-15,944,Text
16587,2008-05-16,98,Text
16588,2013-06-22,586,Text
16589,2012-03-16,899,Text
16591,2013-02-27,143,Text
16599,2012-02-21,16,Text
16600,2007-12-04,239,Text
16601,2008-12-22,4,Text
16605,2015-11-08,732,Text
16606,2014-12-17,631,Text
16614,2015-06-15,210,Text
16621,2009-01-11,551,Text
16624,2006-04-11,273,Text
16628,2015-08-12,127,Text
16632,2015-04-21,471,Text
16636,2015-06-04,367,Text
16638,2010-03-04,827,Text
16643,2008-04-12,8,Text
16648,2015-08-19,188,Text
16658,2009-12-23,69,Text
16661,2005-06-08,924,Text
16665,2015-09-23,390,Text
16672,2004-10-30,576,Text
16679,2011-02-26,643,Text
16692,2009-08-29,593,Text
16694,2015-04-22,747,Text
16695,2013-07-19,423,Text
16700,2014-07-06,179,Text
16702,2015-02-12,969,Text
16704,2015-06-01,538,Text
16705,2012-03-02,408,Text
16710,2011-07-01,415,Text
16713,2007-08-27,710,Text
16714,2009-12-15,821,Text
16716,2015-12-17,186,Text
16722,2013-04-30,756,Text
16727,2013-08-18,656,Text
16731,2013-11-23,139,Text
16738,2011-05-12,799,Text
16743,2015-01-15,748,Text
16748,2015-04-01,712,Text
16749,2011-01-01,883,Text
16755,2015-04-18,503,Text
16762,2015-01-01,699,Text
16764,2015-09-18,952,Text
16774,2012-01-30,485,Text
16781,2015-10-27,57,Text
16782,2013-07-28,178,Text
16783,2014-10-20,822,Text
16785,2009-07-14,356,Text
16786,2015-01-27,468,Text
16791,2013-11-24,87,Text
16794,2011-05-17,511,Text
16797,2015-06-18,50,Text
16802,2015-12-05,621,Text
16807,2015-11-16,306,Text
16820,2015-06-25,46,Text
16824,2015-06-19,279,Text
16829,2010-06-09,276,Text
16831,2013-03-11,594,Text
16832,2014-09-21,328,Text
16833,2010-07-26,779,Text
16836,2015-10-12,341,Text
16846,2005-05-11,371,Text
16847,2010-05-14,588,Text
16849,2010-12-14,525,Text
16851,2012-11-24,162,Text
16852,2014-03-22,620,Text
16855,2012-07-19,299,Text
16857,2014-08-28,863,Text
16860,2013-11-16,300,Text
16861,2015-05-20,810,Text
16864,2012-10-09,270,Text
16873,2014-10-21,439,Text
16878,2005-07-17,543,Text
16881,2015-04-30,983,Text
16883,2012-03-11,447,Text
16885,2010-11-18,309,Text
16888,2012-09-29,179,Text
16892,2012-01-01,898,Text
16911,2014-10-23,711,Text
16918,2008-02-04,484,Text
16921,2015-10-17,515,Text
16924,2011-12-21,273,Text
16928,2012-02-15,887,Text
16932,2012-09-04,323,Text
16940,2015-09-30,984,Text
16946,2013-12-25,527,Text
16949,2011-10-09,484,Text
16953,2015-09-11,834,Text
16954,2015-07-23,540,Text
16955,2013-10-13,174,Text
16956,2013-04-06,425,Text
16959,2012-12-07,917,Text
16961,2013-05-11,504,Text
16974,2012-11-16,943,Text
16975,2014-06-21,62,Text
16978,2013-10-02,6,Text
16982,2015-10-15,54,Text
16987,2013-04-25,443,Text
16993,2014-10-04,254,Text
16995,2008-09-27,946,Text
17000,2013-05-16,948,Text
17003,2012-06-18,180,Text
17018,2011-07-21,747,Text
17024,2011-06-09,738,Text
17027,2011-12-15,917,Text
17034,2011-06-04,392,Text
17036,2011-05-19,246,Text
17038,2013-05-29,562,Text
17045,2013-05-15,640,Text
17050,2008-07-31,39,Text
17051,2008-08-22,49,Text
17054,2012-07-31,463,Text
17070,2010-02-28,178,Text
17071,2015-08-24,850,Text
17074,2010-09-29,730,Text
17086,2015-08-15,776,Text
17088,2013-03-19,500,Text
17089,2007-04-20,47,Text
17090,2012-05-24,615,Text
17091,2015-03-15,956,Text
17093,2008-10-12,70,Text
17096,2015-04-03,428,Text
17099,2015-08-16,209,Text
17102,2012-10-10,141,Text
17104,2015-02-14,986,Text
17109,2005-10-04,881,Text
17110,2015-08-19,906,Text
17111,2014-12-16,14,Text
17120,2012-09-08,923,Text
17124,2007-09-01,545,Text
17128,2015-12-20,903,Text
17130,2014-09-14,221,Text
17136,2014-08-29,651,Text
17137,2012-03-19,161,Text
17140,2015-09-02,597,Text
17143,2004-06-27,803,Text
17148,2013-02-20,558,Text
17149,2015-12-05,325,Text
17151,2014-07-10,416,Text
17160,2015-04-17,319,Text
17167,2014-09-26,606,Text
17170,2015-07-22,565,Text
17176,2013-10-20,494,Text
17178,2015-02-05,6,Text
17182,2008-09-28,858,Text
17191,2010-03-02,766,Text
17192,2015-05-13,570,Text
17202,2015-04-06,968,Text
17206,2012-08-13,13,Text
17211,2014-06-01,733,Text
17214,2014-08-29,268,Text
17223,2014-09-18,397,Text
17224,2013-09-12,169,Text
17228,2015-12-07,557,Text
17238,2007-12-09,392,Text
17241,2015-12-06,66,Text
17242,2004-01-18,123,Text
17245,2013-11-09,251,Text
17248,2013-01-30,768,Text
17254,2015-01-27,794,Text
17257,2012-11-08,914,Text
17264,2015-12-17,760,Text
17265,2012-01-24,297,Text
17268,2014-12-11,425,Text
17272,2015-10-06,870,Text
17273,2015-05-22,781,Text
17277,2015-09-06,628,Text
17284,2008-12-03,25,Text
17290,2015-10-18,96,Text
17294,2015-11-13,762,Text
17302,2015-03-18,260,Text
17305,2014-09-25,553,Text
17306,2014-01-17,840,Text
17308,2013-08-05,159,Text
17324,2002-03-24,606,Text
17326,2014-01-27,883,Text
17329,2011-05-04,219,Text
17330,2014-03-19,263,Text
17331,2006-09-24,147,Text
17336,2015-12-12,549,Text
17340,2011-10-27,215,Text
17343,2014-07-07,195,Text
17348,2012-12-24,712,Text
17355,2006-11-27,913,Text
17356,2015-09-26,775,Text
17362,2002-05-11,65,Text
17366,2015-04-22,8,Text
17374,2012-10-25,671,Text
17375,2012-06-28,35,Text
17377,2011-06-14,799,Text
17378,2011-11-22,953,Text
17379,2010-11-30,778,Text
17380,2010-03-24,60,Text
17385,2011-07-03,783,Text
17386,2012-08-19,768,Text
17389,2015-09-05,551,Text
17392,2014-09-26,183,Text
17394,2010-02-22,704,Text
17400,2007-02-27,93,Text
17409,2014-12-21,292,Text
17410,2012-02-27,731,Text
17417,2006-05-17,715,Text
17419,2014-05-04,830,Text
17420,2015-07-14,352,Text
17426,2013-09-19,894,Text
17427,2010-06-06,207,Text
17430,2010-08-10,749,Text
17433,2014-07-27,165,Text
17440,2007-06-20,235,Text
17445,2014-09-30,690,Text
17451,2014-09-17,453,Text
17452,2010-01-09,441,Text
17454,2003-10-25,751,Text
17465,2014-07-27,311,Text
17468,2014-08-06,219,Text
17470,2005-12-28,402,Text
17476,2005-08-14,936,Text
17478,2004-04-08,261,Text
17479,2009-12-03,48,Text
17480,2014-09-28,993,Text
17492,2015-06-07,744,Text
17494,2008-06-11,227,Text
17497,2009-08-04,905,Text
17500,2015-01-26,548,Text
17502,2015-06-22,495,Text
17508,2013-08-13,812,Text
17509,2006-05-09,884,Text
17514,2014-11-12,329,Text
17517,2009-11-16,648,Text
17518,2014-08-27,530,Text
17527,2012-07-22,64,Text
17528,2015-05-25,863,Text
17530,2008-10-03,866,Text
17537,2011-06-15,594,Text
17539,2015-03-29,475,Text
17554,2009-07-28,457,Text
17557,2009-01-30,612,Text
17558,2014-01-21,240,Text
17559,2015-11-24,514,Text
17566,2011-12-03,800,Text
17568,2013-11-21,197,Text
17572,2013-06-04,373,Text
17574,2011-08-08,525,Text
17575,2015-06-18,131,Text
17577,2015-06-21,567,Text
17578,2010-05-01,822,Text
17579,2008-12-08,457,Text
17584,2014-12-16,666,Text
17590,2004-11-13,123,Text
17594,2007-01-13,797,Text
17606,2007-06-01,116,Text
17610,2011-04-20,433,Text
17623,2011-10-19,444,Text
17624,2006-11-22,751,Text
17627,2015-09-13,3,Text
17628,2015-09-15,930,Text
17632,2015-01-10,603,Text
17636,2009-07-29,638,Text
17645,2011-11-08,738,Text
17647,2010-09-06,283,Text
17649,2012-09-18,261,Text
17652,2011-05-26,178,Text
17653,2015-11-05,900,Text
17657,2002-04-17,617,Text
17659,2009-07-28,235,Text
17660,2007-04-07,556,Text
17665,2014-09-30,363,Text
17672,2009-05-25,985,Text
17678,2015-12-05,761,Text
17681,2008-04-23,675,Text
17682,2015-06-26,350,Text
17688,2013-12-11,370,Text
17699,2015-03-27,779,Text
17701,2011-09-07,333,Text
17704,2014-10-06,375,Text
17706,2011-10-07,49,Text
17711,2007-06-20,394,Text
17717,2014-07-02,761,Text
17718,2014-04-06,56,Text
17719,2013-12-13,360,Text
17726,2005-04-15,168,Text
17729,2014-02-25,305,Text
17736,2015-10-10,712,Text
17738,2014-12-12,157,Text
17746,2013-03-28,229,Text
17752,2012-02-26,180,Text
17758,2015-10-18,142,Text
17760,2012-08-09,496,Text
17762,2011-03-28,874,Text
17769,2013-12-05,793,Text
17770,2009-10-23,408,Text
17774,2008-12-26,105,Text
17778,2011-10-24,438,Text
17786,2011-01-03,481,Text
17796,2014-11-19,503,Text
17802,2014-10-18,88,Text
17805,2013-09-18,120,Text
17825,2013-05-02,376,Text
17828,2014-06-25,517,Text
17831,2015-05-25,169,Text
17836,2015-10-10,191,Text
17839,2000-01-27,709,Text
17844,2012-03-29,562,Text
17849,2004-03-17,947,Text
17850,2014-10-25,734,Text
17854,2008-04-07,845,Text
17858,2005-01-06,1000,Text
17860,2015-08-18,379,Text
17877,2008-03-12,637,Text
17880,2006-04-06,675,Text
17888,2015-07-18,71,Text
17889,2011-11-09,722,Text
17890,2014-08-04,30,Text
17895,2010-09-28,195,Text
17896,2014-02-27,813,Text
17901,2013-06-28,117,Text
17905,2011-07-06,678,Text
17912,2015-05-18,767,Text
17914,2015-11-25,652,Text
17920,2015-09-08,197,Text
17922,2002-05-10,947,Text
17923,2015-03-14,850,Text
17925,2012-06-28,980,Text
17928,2007-06-27,919,Text
17929,2015-11-12,804,Text
17931,2015-06-19,729,Text
17937,2010-08-01,718,Text
17940,2007-01-21,431,Text
17942,2010-12-03,654,Text
17943,2014-05-04,215,Text
17953,2012-03-22,361,Text
17958,2015-05-02,544,Text
17959,2011-11-27,371,Text
17961,2014-09-19,179,Text
17967,2015-03-10,898,Text
17971,2007-04-27,718,Text
17972,2011-10-21,201,Text
17974,2015-10-07,570,Text
17976,2015-12-10,412,Text
17979,2014-08-07,762,Text
17983,2015-12-11,95,Text
17986,2014-08-23,974,Text
17995,2014-05-16,879,Text
17999,2014-06-15,649,Text
18003,2013-11-10,328,Text
18004,2015-04-06,315,Text
18006,2007-10-30,751,Text
18012,2015-12-12,456,Text
18017,2015-04-02,156,Text
18035,2007-04-04,542,Text
18039,2013-03-28,273,Text
18049,2007-12-10,911,Text
18051,2012-05-08,890,Text
18052,2015-12-11,199,Text
18058,2013-09-20,440,Text
18059,2009-01-19,809,Text
18063,2013-04-26,780,Text
18064,2014-01-04,915,Text
18067,2012-01-09,6,Text
18069,2014-11-02,80,Text
18070,2008-04-18,529,Text
18071,2014-03-30,485,Text
18072,2011-02-25,410,Text
18075,2015-05-06,2,Text
18076,2013-11-07,919,Text
18081,2005-09-13,211,Text
18093,2011-02-28,280,Text
18095,2008-11-12,193,Text
18097,2015-05-19,179,Text
18102,2015-11-30,901,Text
18110,2010-01-23,719,Text
18116,2015-09-14,492,Text
18131,2015-09-12,320,Text
18132,2008-08-19,509,Text
18137,2004-02-16,422,Text
18138,2008-09-11,773,Text
18139,2012-10-07,379,Text
18142,2014-03-11,839,Text
18147,2015-02-27,930,Text
18148,2013-02-07,507,Text
18151,2006-09-07,763,Text
18152,2015-12-25,345,Text
18153,2008-08-27,949,Text
18165,2015-10-08,798,Text
18166,2015-10-19,484,Text
18173,2015-11-03,514,Text
18187,2007-07-13,739,Text
18193,2010-05-09,777,Text
18194,2014-12-07,814,Text
18205,2015-12-24,40,Text
18209,2013-10-17,296,Text
18212,2013-10-15,176,Text
18213,2012-07-07,18,Text
18216,2012-02-21,604,Text
18222,2010-02-17,383,Text
18225,2014-09-20,626,Text
18227,2014-03-15,295,Text
18230,2014-04-25,219,Text
18235,2010-06-02,433,Text
18237,2009-01-21,404,Text
18239,2010-09-29,291,Text
18245,2014-11-30,403,Text
18251,2015-07-01,259,Text
18254,2015-02-10,294,Text
18258,2005-10-16,914,Text
18260,2012-10-24,825,Text
18262,2001-01-19,618,Text
18264,2015-12-15,732,Text
18267,2006-06-25,492,Text
